%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au7-700
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 {v1,v2}
@attribute V6 {v1,v2}
@attribute V7 numeric
@attribute V8 {v1,v2,v3}
@attribute V9 numeric
@attribute V10 {v1,v2,v3}
@attribute V11 numeric
@attribute V12 numeric
@attribute Class {class1,class2,class3}

@data
5.97,3128,0.51,2,v2,v1,4493,v1,1,v1,1.41,1,class1
2.26,3137,0.56,1,v1,v1,7069,v1,1,v1,0.76,2,class1
1.88,3326,0.34,0,v1,v1,5972,v1,2,v1,0.66,1,class3
6.56,3120,0.62,2,v2,v1,6042,v3,1,v1,1.87,2,class1
2.13,3604,0.56,0,v2,v2,4540,v3,2,v3,0.58,1,class2
3.66,3393,0.53,0,v1,v1,4931,v3,2,v1,2.01,0,class1
1.7,3145,0.14,2,v1,v1,4551,v2,2,v1,0.57,1,class1
5.83,3568,0.23,1,v1,v2,3309,v2,2,v1,2.07,0,class3
2,3152,0.14,2,v1,v2,5624,v2,2,v2,0.88,1,class3
5.62,3234,0.13,0,v1,v1,3647,v2,0,v1,0.79,0,class3
5.62,3120,0.14,1,v1,v1,7245,v1,0,v1,1.18,1,class2
1.41,3072,0.51,2,v2,v1,4857,v2,2,v2,0.56,1,class2
5.49,3602,0.14,0,v1,v2,3848,v2,0,v3,1.92,0,class3
5.53,3147,0.14,2,v1,v1,7334,v2,0,v1,1.35,2,class1
1.57,3122,0.19,1,v1,v1,6834,v2,2,v3,0.79,0,class2
1.52,3074,0.65,1,v2,v1,4589,v3,0,v1,0.71,0,class3
1.55,3598,0.61,0,v2,v1,6476,v2,1,v1,1.99,2,class3
1.67,3622,0.23,0,v1,v1,7228,v2,1,v1,1.54,0,class3
2.23,3547,0.47,2,v2,v1,7240,v1,1,v1,0.58,0,class3
6.67,3297,0.46,0,v1,v1,6282,v2,2,v3,1.94,2,class1
1.58,3076,0.13,2,v1,v1,5238,v2,2,v1,1.47,2,class3
1.52,3149,0.13,2,v1,v1,4489,v3,0,v1,1.23,1,class2
7.22,3121,0.58,1,v1,v1,5853,v3,1,v1,1.64,2,class2
8.02,3221,0.47,1,v2,v2,4536,v3,2,v3,0.97,0,class1
1.53,3609,0.21,1,v1,v1,3979,v2,2,v1,0.79,0,class3
5.48,3419,0.33,0,v1,v1,7225,v1,2,v1,1.88,0,class2
1.46,3096,0.5,1,v2,v1,3058,v2,1,v1,0.87,0,class1
7.37,3485,0.24,2,v1,v1,7156,v2,0,v1,0.79,0,class2
6.89,3139,0.51,1,v1,v1,7272,v2,1,v1,0.79,2,class3
1.45,3149,0.6,2,v1,v1,3042,v3,2,v1,1.88,2,class2
1.59,3564,0.45,0,v1,v2,4585,v3,0,v3,1.5,1,class2
6.28,3461,0.14,0,v2,v1,4585,v2,0,v1,1.81,0,class2
1.81,3075,0.51,0,v1,v1,4449,v2,1,v1,1.81,1,class2
6.36,3529,0.28,2,v1,v1,3657,v2,2,v1,0.75,1,class3
2.18,3140,0.51,2,v1,v1,7338,v3,2,v1,1.09,2,class1
6.3,3153,0.52,0,v2,v1,4508,v3,0,v1,0.93,1,class3
8.25,3181,0.53,0,v2,v2,7174,v2,1,v3,1.45,2,class3
6.92,3573,0.4,1,v1,v1,3175,v1,2,v1,1.02,0,class3
1.54,3134,0.16,2,v1,v1,4535,v2,1,v1,1.19,2,class1
3.84,3130,0.57,2,v2,v1,3742,v1,1,v1,1.09,1,class1
7.67,3142,0.63,0,v1,v1,4523,v2,1,v1,1.79,1,class2
8.33,3147,0.14,1,v1,v1,3249,v2,1,v1,1.69,0,class1
5.88,3137,0.14,2,v1,v2,3303,v1,2,v3,1.76,2,class1
1.94,3146,0.13,1,v1,v2,7258,v1,1,v3,0.58,1,class2
2.99,3076,0.13,2,v2,v1,5143,v1,0,v1,1.99,1,class3
1.89,3493,0.61,0,v2,v1,3511,v2,0,v1,2.05,1,class3
1.45,3147,0.14,2,v1,v1,7190,v1,1,v1,1.19,2,class1
5.84,3474,0.65,0,v2,v1,7191,v1,0,v2,1.08,0,class3
8.07,3136,0.62,1,v2,v2,4484,v1,0,v3,1.16,1,class3
1.98,3120,0.14,2,v1,v1,3040,v2,0,v1,1.17,2,class1
1.57,3120,0.6,2,v2,v1,7182,v2,1,v1,1.21,0,class2
5.46,3429,0.56,0,v1,v1,7177,v2,1,v1,1.08,0,class1
1.42,3432,0.36,0,v2,v1,3805,v1,2,v1,1.67,1,class2
6.44,3138,0.52,2,v1,v1,4503,v3,0,v1,0.56,1,class1
3.56,3502,0.4,2,v1,v1,6787,v2,2,v1,0.57,2,class3
8.05,3398,0.48,0,v2,v1,7273,v2,2,v1,1.79,0,class2
7.29,3142,0.13,1,v2,v1,4548,v2,2,v1,1.12,1,class3
1.47,3144,0.13,2,v1,v2,4542,v3,1,v3,1.55,1,class2
1.92,3475,0.62,2,v2,v2,4582,v2,1,v3,1.5,1,class3
6.41,3141,0.43,1,v1,v2,5629,v1,0,v3,0.57,1,class3
4.05,3149,0.62,1,v2,v2,4562,v1,1,v3,0.93,0,class3
5.94,3118,0.48,1,v2,v1,7080,v2,1,v1,0.55,2,class2
1.57,3133,0.35,2,v1,v2,3807,v1,2,v3,2.01,1,class1
5.47,3117,0.14,2,v2,v1,4505,v3,2,v1,1.88,0,class1
6.82,3136,0.54,1,v2,v1,7056,v2,2,v1,1.64,2,class2
2.13,3075,0.37,1,v2,v1,4587,v2,2,v1,0.97,1,class3
5.5,3136,0.13,2,v1,v2,5554,v2,0,v3,0.69,1,class2
4.98,3149,0.22,2,v1,v1,4517,v3,0,v1,1.66,1,class2
5.59,3069,0.14,2,v2,v2,7235,v3,0,v3,1.96,2,class2
7.02,3594,0.26,1,v2,v1,7005,v3,0,v1,1.93,2,class3
5.52,3150,0.58,2,v2,v1,6776,v3,1,v1,0.6,1,class1
1.66,3512,0.14,2,v1,v2,4381,v1,1,v3,1.62,0,class2
1.72,3142,0.57,2,v1,v1,4881,v2,0,v1,0.55,1,class1
5.82,3590,0.13,2,v1,v1,6043,v2,2,v1,1.35,1,class2
6.01,3150,0.59,2,v2,v1,3406,v1,0,v1,1.15,0,class1
7.6,3300,0.41,0,v1,v1,4256,v1,2,v1,1.97,0,class1
1.66,3115,0.14,2,v1,v1,3547,v1,0,v1,1.06,0,class1
7.18,3572,0.5,1,v2,v1,3811,v2,2,v1,1.73,1,class3
6.57,3119,0.46,2,v1,v1,3449,v2,1,v1,1.56,0,class2
2.24,3139,0.56,2,v1,v1,5365,v1,1,v1,1.39,2,class3
1.41,3486,0.48,0,v2,v1,5821,v1,1,v2,1.38,2,class3
7.14,3129,0.51,0,v2,v1,3129,v3,2,v1,0.57,0,class1
5.44,3123,0.34,2,v1,v1,7183,v3,1,v1,2.02,2,class1
5.7,3549,0.14,1,v1,v2,4493,v2,2,v3,0.86,1,class2
1.41,3071,0.44,1,v1,v1,3302,v2,1,v1,1.91,2,class3
4.5,3070,0.13,0,v2,v1,5762,v1,0,v1,1.63,1,class3
5.46,3143,0.57,2,v1,v1,5552,v1,0,v1,1.73,0,class2
1.54,3252,0.43,0,v2,v1,4512,v3,1,v1,1.12,1,class3
6,3123,0.13,2,v2,v1,4541,v2,1,v1,0.57,0,class1
1.48,3190,0.14,0,v1,v1,4785,v2,1,v1,1.44,0,class1
6.68,3237,0.14,0,v1,v1,7355,v1,0,v1,0.58,0,class2
1.48,3123,0.19,2,v2,v1,5568,v3,0,v1,1.16,1,class2
4.72,3150,0.5,2,v1,v2,6695,v1,0,v3,1.05,2,class2
1.57,3382,0.48,1,v2,v1,6358,v3,0,v1,0.55,2,class2
5.43,3137,0.18,2,v1,v1,4576,v3,1,v1,1.18,1,class1
1.69,3127,0.13,2,v1,v1,5762,v2,2,v1,0.89,0,class1
2.43,3361,0.57,0,v1,v1,4743,v3,0,v1,1.4,1,class1
3.35,3557,0.13,0,v2,v2,3106,v3,2,v3,0.77,2,class2
1.97,3606,0.53,2,v2,v1,4213,v3,0,v1,1.19,1,class3
6.84,3204,0.22,1,v2,v1,6255,v1,2,v1,1.22,1,class1
1.67,3072,0.39,2,v2,v2,5592,v3,1,v3,1.08,2,class2
4.54,3074,0.56,1,v2,v1,4540,v1,1,v2,2.04,1,class2
6.93,3126,0.47,1,v1,v1,3788,v1,1,v1,0.67,0,class3
5.63,3122,0.51,2,v2,v1,3222,v1,0,v1,0.59,0,class2
5.07,3243,0.47,1,v2,v1,7241,v3,0,v1,0.92,0,class2
5.63,3116,0.14,1,v1,v1,4486,v3,1,v1,1.71,1,class2
1.82,3487,0.51,2,v2,v1,4308,v1,1,v1,0.77,0,class1
7.09,3216,0.13,0,v1,v2,4544,v2,0,v1,0.78,1,class3
2.14,3345,0.57,0,v2,v2,7030,v1,2,v2,2.05,2,class2
7.87,3119,0.21,2,v2,v2,7199,v2,0,v3,0.86,0,class3
1.71,3149,0.39,2,v2,v1,6118,v2,2,v1,1.61,2,class1
6,3140,0.52,1,v2,v1,4566,v1,1,v1,2.01,2,class1
7.41,3073,0.58,2,v1,v1,3144,v1,1,v1,0.63,1,class3
1.45,3348,0.62,0,v1,v1,4530,v2,2,v1,0.99,1,class3
6.71,3126,0.13,1,v2,v1,5439,v3,2,v1,0.9,1,class3
6,3522,0.51,2,v1,v1,5585,v1,1,v1,0.6,1,class3
5.55,3129,0.41,2,v2,v2,4115,v3,0,v3,1.63,0,class2
1.59,3144,0.25,1,v2,v1,7361,v3,1,v1,1.85,2,class3
7.8,3383,0.17,0,v1,v1,3244,v2,2,v1,1.99,2,class1
3.45,3125,0.47,1,v1,v1,6970,v2,2,v1,0.58,2,class1
4.87,3139,0.49,2,v2,v1,4513,v1,2,v1,0.8,1,class2
6.04,3120,0.14,2,v1,v2,3415,v1,2,v2,0.68,0,class2
4.55,3118,0.13,1,v2,v2,4512,v3,2,v3,1.8,1,class1
5.45,3071,0.4,2,v1,v1,4641,v3,0,v1,1.5,1,class3
5.45,3116,0.53,2,v2,v1,7320,v3,1,v1,0.59,0,class1
1.46,3118,0.53,2,v2,v1,4496,v1,2,v1,0.58,2,class2
6.9,3140,0.66,2,v1,v1,4549,v1,0,v1,1.64,1,class1
1.49,3115,0.25,2,v2,v1,3195,v1,1,v1,1.62,0,class1
8.31,3150,0.13,1,v1,v1,6491,v2,1,v1,1.95,2,class2
6.75,3482,0.52,0,v1,v1,4505,v3,0,v1,0.6,0,class1
3.39,3122,0.27,2,v2,v1,4385,v2,1,v1,0.96,0,class2
5.51,3118,0.53,2,v2,v2,7165,v3,1,v3,1.71,0,class2
2.38,3589,0.45,0,v1,v1,3964,v1,2,v1,1.29,1,class3
6.57,3436,0.44,0,v1,v1,3114,v2,1,v1,0.58,2,class2
1.67,3532,0.42,0,v2,v1,4143,v3,1,v1,1.24,1,class3
5.43,3084,0.62,2,v1,v1,3149,v3,2,v1,1.09,2,class2
6.26,3557,0.17,1,v1,v1,4715,v3,0,v1,0.55,0,class3
5.76,3141,0.52,2,v1,v1,4474,v1,0,v1,1.1,1,class1
8.01,3311,0.33,0,v2,v1,3323,v1,0,v1,1.96,1,class2
2.03,3120,0.55,2,v1,v1,7292,v1,0,v1,1.15,0,class3
7.53,3150,0.16,1,v2,v1,6246,v3,0,v1,0.84,2,class2
1.76,3517,0.53,0,v1,v1,4542,v3,1,v2,1.4,2,class1
2.14,3384,0.13,0,v1,v1,5593,v1,0,v1,1.63,2,class2
6.01,3095,0.14,2,v2,v1,7362,v2,0,v1,1.44,2,class2
5.68,3117,0.52,2,v2,v1,3674,v2,1,v1,1.48,1,class2
4.93,3151,0.14,1,v1,v2,3243,v3,2,v3,1.31,2,class2
6.75,3148,0.46,2,v1,v1,3782,v1,0,v1,0.7,1,class1
5.85,3585,0.22,1,v1,v1,3988,v3,2,v2,1.15,0,class3
1.95,3079,0.52,2,v2,v1,3326,v3,2,v1,1.13,0,class2
8.35,3116,0.13,2,v1,v1,4569,v1,0,v1,1.94,1,class3
7.25,3162,0.35,0,v1,v1,3721,v3,1,v1,1.85,1,class1
5.5,3490,0.13,2,v1,v2,3218,v1,0,v2,1.97,0,class3
3.82,3176,0.52,0,v2,v1,7327,v3,0,v1,1.19,0,class3
5.11,3532,0.21,2,v1,v1,6724,v3,0,v1,1.1,2,class1
3.1,3550,0.15,2,v1,v1,4557,v1,1,v1,1.16,2,class3
1.46,3128,0.13,2,v2,v1,7289,v3,1,v1,1.81,1,class2
5.88,3458,0.49,1,v1,v1,7222,v2,1,v1,1.23,0,class1
7.01,3140,0.64,2,v2,v1,7200,v2,2,v1,1.8,0,class2
5.53,3304,0.14,0,v1,v1,7345,v1,1,v1,1.43,0,class1
1.46,3284,0.5,0,v1,v1,5638,v2,1,v1,1.74,0,class1
5.61,3121,0.14,2,v2,v1,7162,v3,2,v1,1.44,1,class2
2.85,3135,0.27,1,v1,v1,5746,v3,0,v1,1.86,2,class1
2.25,3466,0.39,2,v2,v1,3291,v2,1,v2,1.83,2,class3
6.49,3584,0.4,0,v2,v1,4090,v1,0,v1,0.56,2,class3
2.5,3126,0.59,2,v2,v1,7301,v2,1,v1,2.04,0,class1
4.97,3478,0.4,2,v2,v2,4214,v3,0,v3,1.85,1,class1
5.58,3073,0.53,1,v1,v1,4440,v3,1,v1,1.75,0,class3
8.14,3596,0.52,1,v2,v1,7341,v3,0,v1,1.79,0,class3
5.52,3142,0.5,1,v2,v1,3349,v2,2,v3,1.2,2,class3
6.18,3133,0.44,1,v2,v2,7163,v2,2,v3,0.55,0,class1
7.11,3405,0.2,1,v1,v1,7250,v2,1,v1,0.82,2,class1
5.52,3132,0.39,2,v2,v1,7314,v1,0,v1,1.76,1,class1
5.14,3115,0.13,2,v1,v1,4025,v2,2,v1,1.74,0,class3
8.07,3136,0.19,2,v1,v1,3728,v2,2,v1,0.85,0,class1
5.6,3116,0.6,1,v2,v2,4573,v2,1,v3,1.86,1,class1
4.24,3138,0.19,2,v1,v2,4272,v3,0,v1,0.57,0,class1
6.8,3076,0.41,1,v2,v1,3219,v3,2,v1,1.6,1,class3
7.81,3574,0.14,0,v1,v2,4480,v1,1,v1,1.82,1,class2
7.42,3124,0.14,2,v2,v2,7239,v2,1,v2,1.54,2,class2
7.71,3462,0.6,0,v2,v2,5761,v3,2,v3,1.19,1,class2
6.54,3117,0.42,2,v2,v1,5685,v1,2,v1,0.67,2,class1
5.58,3135,0.42,2,v1,v1,3748,v3,1,v1,1.63,1,class2
2.83,3179,0.13,0,v2,v1,4543,v3,2,v2,1.88,1,class1
2.17,3456,0.48,0,v1,v1,4237,v2,1,v1,0.58,0,class1
6.49,3120,0.47,2,v1,v1,4354,v1,1,v1,0.57,1,class1
1.45,3126,0.47,2,v2,v1,4477,v1,1,v1,1.24,2,class2
6.43,3533,0.14,1,v2,v2,7239,v3,0,v3,1.96,2,class2
5.81,3122,0.53,2,v1,v1,4566,v2,0,v1,1.14,2,class2
2.91,3124,0.13,1,v2,v1,5249,v3,1,v2,2.05,1,class1
8.35,3075,0.41,1,v1,v1,4201,v2,1,v1,0.55,1,class3
8.04,3125,0.52,2,v2,v1,4471,v3,1,v1,0.87,1,class3
5.48,3487,0.5,2,v2,v1,7056,v3,1,v1,0.73,2,class2
6.69,3132,0.48,2,v1,v2,7161,v1,2,v3,1.73,2,class1
1.61,3070,0.52,2,v2,v1,4271,v3,1,v1,0.59,0,class3
7.08,3121,0.44,2,v2,v1,4495,v2,0,v1,1.73,1,class2
1.47,3218,0.42,0,v2,v1,4543,v1,1,v1,1.26,1,class3
5.59,3127,0.37,1,v1,v1,7287,v1,2,v1,1.86,2,class2
7.13,3494,0.5,0,v2,v2,4575,v1,0,v1,1.19,0,class2
6.25,3151,0.51,1,v1,v1,4552,v2,2,v1,1.32,1,class2
1.48,3580,0.35,1,v2,v1,6061,v2,2,v1,2.02,1,class3
5.75,3464,0.65,0,v1,v2,7350,v3,2,v3,0.6,2,class2
3.81,3138,0.54,2,v2,v1,5090,v1,1,v1,1.19,2,class1
1.56,3143,0.41,1,v1,v1,7270,v1,0,v1,1.35,2,class2
7.29,3137,0.39,2,v1,v1,7228,v1,1,v1,0.78,1,class2
3.09,3116,0.13,2,v1,v1,4562,v1,1,v1,2.01,1,class1
6.12,3130,0.14,1,v2,v2,3631,v2,0,v3,1.83,1,class1
5.91,3125,0.14,2,v1,v1,5003,v2,2,v1,1.69,1,class1
4.09,3518,0.42,0,v1,v1,3965,v3,0,v1,1.24,1,class3
8.22,3129,0.53,2,v1,v1,6911,v2,0,v1,1.25,0,class1
5.27,3179,0.39,1,v2,v1,4523,v3,0,v1,1.93,1,class1
2.97,3140,0.28,2,v2,v2,4722,v2,1,v3,0.6,1,class2
1.7,3548,0.14,1,v1,v1,4337,v3,2,v1,1.26,0,class3
2.49,3236,0.57,0,v1,v1,6319,v3,0,v1,2.04,2,class2
1.5,3202,0.52,0,v1,v1,7244,v2,0,v1,1.92,2,class2
6.83,3393,0.44,0,v1,v1,3650,v2,1,v1,1.38,1,class3
6.37,3621,0.66,0,v2,v1,7260,v2,2,v1,1.59,2,class3
6.29,3409,0.49,0,v2,v2,3218,v1,2,v3,1.85,2,class3
5.53,3129,0.44,1,v1,v1,7258,v1,1,v1,1.08,1,class2
1.95,3129,0.61,1,v2,v1,3011,v1,2,v1,1.2,0,class2
5.63,3139,0.13,2,v2,v1,5604,v3,1,v1,2.04,1,class2
6.6,3505,0.51,0,v1,v1,3725,v2,1,v1,1.56,1,class2
7.55,3132,0.53,2,v2,v1,4254,v3,2,v1,1.66,0,class1
6.18,3215,0.52,1,v2,v1,7159,v2,0,v1,0.66,0,class2
5.48,3148,0.17,2,v2,v2,7307,v2,1,v3,0.94,1,class3
7.1,3436,0.14,0,v1,v1,7271,v2,1,v1,1.9,2,class2
8.14,3559,0.48,0,v2,v1,4583,v3,0,v1,0.59,1,class3
6.12,3129,0.51,1,v2,v1,7217,v2,2,v1,1.98,1,class2
4.39,3495,0.62,2,v1,v1,4349,v3,0,v1,1.11,1,class3
6.81,3172,0.63,0,v2,v1,5112,v2,0,v1,1.6,2,class1
1.51,3130,0.52,2,v1,v2,7199,v2,0,v3,0.75,0,class2
1.61,3149,0.51,2,v1,v1,3196,v3,0,v1,0.78,0,class3
6.97,3087,0.57,2,v1,v1,7305,v1,0,v1,1.87,2,class3
8.18,3257,0.14,0,v2,v1,4261,v2,2,v1,1,0,class3
6.21,3144,0.53,2,v1,v1,3032,v1,0,v1,0.71,0,class2
1.53,3250,0.48,0,v2,v1,4170,v3,2,v1,1.7,1,class1
7.75,3567,0.14,0,v2,v2,7296,v2,1,v3,1.92,2,class2
8.28,3143,0.62,2,v1,v1,3481,v1,2,v1,0.83,0,class3
6.47,3578,0.19,0,v2,v1,4517,v3,1,v1,0.67,0,class3
6.85,3384,0.42,0,v1,v1,3451,v2,0,v1,1.97,1,class2
5.5,3248,0.38,0,v1,v1,4571,v3,0,v1,2.04,1,class1
5.79,3465,0.56,2,v1,v2,4588,v1,1,v3,0.87,1,class1
8.37,3126,0.13,1,v1,v1,7165,v3,1,v1,0.77,2,class3
5.75,3134,0.13,2,v1,v2,5350,v1,2,v3,0.72,1,class2
8.25,3228,0.31,0,v1,v1,7361,v3,1,v1,1.24,1,class3
1.41,3463,0.18,2,v2,v1,7334,v1,1,v1,1.31,1,class2
6.13,3141,0.14,2,v1,v1,4526,v2,2,v1,0.6,2,class1
4.76,3130,0.39,1,v1,v1,3227,v3,0,v1,1.13,0,class1
6.24,3116,0.5,2,v2,v2,7354,v2,0,v3,2.02,0,class1
1.67,3168,0.58,1,v2,v1,5226,v1,2,v1,1.94,1,class1
1.55,3501,0.67,1,v2,v2,4165,v1,0,v3,0.58,1,class2
5.63,3260,0.13,1,v1,v1,4043,v1,0,v1,1.81,0,class1
2.98,3496,0.5,0,v1,v2,5399,v2,2,v3,1.61,1,class2
5.71,3214,0.64,0,v2,v1,3122,v3,2,v1,1.46,0,class1
2.91,3152,0.13,1,v2,v1,7207,v3,2,v2,1.63,0,class1
7.37,3413,0.45,0,v2,v1,3717,v2,0,v1,1.83,1,class2
7.73,3126,0.59,2,v1,v1,4572,v1,1,v1,1.91,0,class2
5.77,3607,0.13,0,v2,v1,7315,v3,1,v1,1.17,2,class3
1.49,3474,0.59,0,v1,v1,6464,v2,2,v2,1.62,2,class3
5.6,3137,0.14,2,v2,v1,4520,v2,2,v1,1.18,0,class2
1.51,3478,0.63,2,v1,v1,4483,v2,2,v1,1.76,1,class2
4.44,3484,0.48,0,v1,v1,6796,v1,0,v1,0.65,2,class1
6.86,3479,0.13,0,v1,v1,3385,v2,2,v1,0.64,2,class2
4.72,3137,0.47,1,v2,v1,6638,v1,0,v1,1.82,2,class1
8.32,3139,0.67,2,v1,v1,4149,v2,1,v2,1.26,1,class3
1.59,3466,0.59,2,v2,v1,4507,v1,2,v1,0.74,1,class2
3.02,3133,0.13,2,v1,v1,5550,v1,0,v1,1.88,2,class3
1.55,3140,0.14,2,v2,v1,5136,v2,1,v1,1.68,1,class1
1.47,3127,0.61,1,v2,v1,4315,v2,0,v1,1.14,1,class1
7.24,3517,0.37,1,v2,v1,7187,v1,1,v1,1.54,2,class3
2.51,3152,0.49,2,v2,v1,4473,v2,0,v1,0.56,0,class1
1.88,3546,0.53,1,v2,v1,7338,v3,2,v1,1.9,2,class3
5.46,3131,0.65,2,v1,v1,3885,v1,1,v1,1.92,1,class2
5.48,3138,0.62,2,v2,v1,3579,v2,1,v1,0.99,1,class2
2.47,3510,0.14,2,v2,v1,5587,v3,2,v1,2.07,1,class3
6.75,3151,0.39,2,v1,v1,4515,v3,1,v1,1.62,2,class1
7.69,3148,0.48,2,v2,v1,4593,v3,0,v1,1.58,1,class1
1.52,3075,0.43,0,v1,v1,4754,v1,0,v1,2,1,class3
5.78,3069,0.14,2,v1,v1,7309,v2,1,v1,1.62,0,class2
3.05,3431,0.14,0,v2,v1,3564,v2,2,v1,1.78,1,class2
2.24,3433,0.67,0,v1,v2,7253,v3,1,v3,0.6,1,class3
2.08,3289,0.49,1,v2,v1,3362,v3,1,v1,1.91,1,class1
4.41,3137,0.5,2,v1,v2,7267,v2,1,v3,1.44,2,class3
6.4,3120,0.33,2,v1,v2,3200,v1,1,v3,1.73,2,class2
7.31,3150,0.42,0,v2,v2,3351,v2,0,v3,0.59,1,class3
5.55,3299,0.42,0,v1,v1,3046,v1,1,v1,1.19,1,class3
5.53,3128,0.39,2,v1,v1,3683,v3,0,v1,1.13,2,class1
1.73,3133,0.38,1,v2,v2,4476,v1,2,v3,0.59,1,class2
5.93,3138,0.53,2,v1,v1,3032,v1,0,v1,0.56,0,class2
6.39,3487,0.5,2,v1,v1,5491,v1,1,v1,0.57,0,class1
4.42,3458,0.39,0,v2,v1,6596,v2,0,v1,0.86,2,class3
8.27,3498,0.13,0,v1,v1,4593,v3,0,v1,1.75,1,class3
2.17,3408,0.54,0,v2,v1,4495,v3,1,v1,1.99,1,class3
7.72,3604,0.64,2,v1,v2,4589,v1,2,v3,1.65,2,class2
5.46,3123,0.47,2,v2,v1,3226,v3,1,v1,0.62,0,class3
5.46,3617,0.14,1,v2,v1,7271,v3,2,v1,0.59,2,class3
6.38,3470,0.53,2,v1,v2,4273,v2,2,v3,0.57,1,class3
1.57,3138,0.5,2,v1,v2,4477,v2,0,v3,1.83,2,class2
5.76,3541,0.53,0,v1,v1,7316,v3,2,v1,1.4,0,class3
7.29,3117,0.51,2,v1,v1,4336,v1,0,v1,1.05,1,class1
8.28,3075,0.64,2,v1,v1,4482,v1,2,v1,1.43,1,class3
6.4,3118,0.47,1,v1,v2,6743,v1,1,v3,1.36,2,class3
5.52,3134,0.31,2,v2,v1,4473,v2,1,v1,1.1,0,class1
5.52,3200,0.46,1,v2,v1,4562,v2,2,v1,1.98,2,class1
5.86,3076,0.47,1,v2,v1,4539,v2,2,v1,0.56,1,class3
6.56,3259,0.67,1,v2,v2,7181,v1,2,v3,1.12,0,class1
7.11,3148,0.51,2,v1,v1,7360,v1,1,v3,1.09,0,class1
1.46,3270,0.33,1,v2,v1,4556,v2,2,v1,1.21,1,class1
3.1,3124,0.41,2,v1,v1,7196,v2,0,v1,0.83,1,class2
1.87,3490,0.4,2,v1,v1,4535,v2,1,v1,1.71,1,class1
7.73,3502,0.45,0,v1,v2,7308,v1,1,v3,1.7,1,class3
8.18,3164,0.16,0,v2,v1,3528,v3,1,v1,1.88,1,class2
1.46,3520,0.14,2,v1,v1,3357,v3,1,v1,0.56,2,class3
1.49,3448,0.14,0,v1,v1,5445,v3,0,v1,1.9,1,class3
