@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
2,63,0,0,1.222222,0.562963,1.5,0.700001,18.074074,17.222223,23.666666,13.333333,-2.555556,16.777779,-14.222222,23.666666,0.435021,-1.683847,1
186,218,0,0,1.166667,0.744444,1.166667,0.655555,13.703704,10.666667,12.666667,17.777779,-9.111111,-3.111111,12.222222,17.777779,0.401347,2.382684,7
179,101,0,0,0.444448,0.385187,0.611109,0.329633,134.92592,126.44444,147.22223,131.11111,-25.444445,36.88889,-11.444445,147.22223,0.141107,-2.328735,2
227,44,0.111111,0,0.555555,0.403687,1.611109,0.998146,47.814816,42.88889,58,42.555557,-14.777778,30.555555,-15.777778,58,0.271987,-2.070466,4
81,145,0,0.111111,4.555555,4.534641,7.5,6.112829,13.444445,9.888889,20.11111,10.333334,-10.666667,20,-9.333333,20.11111,0.532728,-2.06232,3
133,181,0,0,2.388889,2.16453,4.777777,2.864857,41.25926,37.77778,49.555557,36.444443,-10.444445,24.88889,-14.444445,49.555557,0.265619,-1.998368,6
19,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206,57,0,0,1.055557,0.196297,0.888889,0.340743,122.333336,111.333336,139,116.666664,-33,50,-17,139,0.198924,-2.297174,2
236,117,0,0,0.777779,0.403687,1.277778,0.742868,45.88889,39.555557,58.444443,39.666668,-19,37.666668,-18.666666,58.444443,0.330477,-2.09948,4
71,187,0,0,2,1.632994,3.555555,1.86984,18.666666,14.666667,16.222223,25.11111,-12,-7.333334,19.333334,25.11111,0.431215,2.254304,7
151,163,0,0,2.055556,2.285186,18.166666,41.988934,40,34.555557,48,37.444443,-16.333334,24,-7.666667,48.11111,0.263847,-2.51749,6
130,102,0,0,7.277778,73.7963,9.444444,90.91857,14.37037,10.111111,20.222221,12.777778,-12.777778,17.555555,-4.777778,20.222221,0.575126,-2.378944,3
170,189,0,0,2.277778,1.323576,2.444445,1.784709,51.11111,45.77778,63.333332,44.22222,-16,36.666668,-20.666666,63.333332,0.301346,-2.008931,6
152,18,0,0,0.777777,0.455422,0.555557,0.272164,112.111115,97.22222,130.44444,108.666664,-44.666668,55,-10.333333,130.44444,0.254668,-2.45498,2
166,65,0,0,0.777777,0.785188,0.722221,0.329629,97.333336,82.77778,121.111115,88.111115,-43.666668,71.333336,-27.666666,121.111115,0.316474,-2.239144,2
32,45,0,0,2.277778,3.174073,3.277778,1.44074,21.925926,20.555555,28.777779,16.444445,-4.111111,20.555555,-16.444445,28.777779,0.428167,-1.73537,1
192,51,0,0,0.722224,0.389683,0.944443,0.772203,108.74074,95.22222,127,104,-40.555557,54.77778,-14.222222,127,0.250137,-2.383438,2
9,236,0,0,1.833334,3.455556,3.055555,5.529632,11.074074,9.444445,9.444445,14.333333,-4.888889,-4.888889,9.777778,14.333333,0.376554,2.083229,7
42,201,0,0,2.111111,2.018434,4.333332,4.723464,59.333332,52.555557,74,51.444443,-20.333334,44,-23.666666,74,0.306609,-2.042514,6
162,14,0,0,0.944445,0.53403,0.611113,0.712327,112.74074,99,130.66667,108.55556,-41.22222,53.77778,-12.555555,130.66667,0.242294,-2.408968,2
28,114,0,0,0.833333,0.433333,1.166667,0.255555,1.851852,0.111111,4.666667,0.777778,-5.222222,8.444445,-3.222222,4.666667,0.984127,-2.222661,3
45,89,0,0,0.777778,0.340741,0.777778,0.474074,2.296296,0.111111,6.444445,0.333333,-6.555555,12.444445,-5.888889,6.444445,0.986111,-2.123905,3
208,90,0,0,2.888889,2.562966,0.722222,0.062963,5.148148,2.777778,10,2.666667,-7.111111,14.555555,-7.444445,10,0.797212,-2.073429,5
159,40,0,0,0.888889,0.620631,0.555556,0.172131,125.14815,114.22222,141.66667,119.55556,-32.77778,49.555557,-16.777779,141.66667,0.193665,-2.2949,2
23,129,0,0,0.5,0.077778,0.388889,0.151852,0.518519,0,1.555556,0,-1.555556,3.111111,-1.555556,1.555556,0.777778,-2.094395,3
83,81,0,0,0.444443,0.344265,0.722221,0.389682,59.444443,51.88889,74.44444,52,-22.666666,45,-22.333334,74.44444,0.307419,-2.09885,4
181,27,0,0,0.722221,0.462964,0.5,0.255555,138.07408,132.55556,146.55556,135.11111,-16.555555,25.444445,-8.888889,146.55556,0.096263,-2.264532,2
129,188,0,0,3.666667,2.011082,4.611111,2.407552,61.074074,53.77778,76,53.444443,-21.88889,44.77778,-22.88889,76,0.30013,-2.079095,6
70,177,0,0,2.166666,1.069789,1.666666,1.173788,49.444443,45,61,42.333336,-13.333333,34.666668,-21.333334,61,0.305962,-1.942663,6
164,49,0,0,1.166665,0.433335,1.499999,0.300001,126.18519,116.333336,141.77779,120.44444,-29.555555,46.77778,-17.222221,141.77779,0.179413,-2.263738,2
154,120,0,0,0.444444,0.02963,0.444445,0.118518,5.962963,7.777778,6.777778,3.333333,5.444445,2.444444,-7.888889,7.777778,0.569444,-0.820403,1
181,186,0.111111,0,2.944445,2.711429,2.055555,1.678844,48.814816,44.11111,60.444443,41.88889,-14.111111,34.88889,-20.777779,60.444443,0.307027,-1.968511,6
132,223,0,0,2.111111,0.720082,1.777778,0.93492,16.518518,13.222222,13.444445,22.88889,-9.888889,-9.222222,19.11111,22.88889,0.433125,2.119546,7
118,182,0.111111,0,1.777778,1.293861,2.500002,1.42595,45,41.666668,54.333332,39,-10,28,-18,54.333332,0.281875,-1.910677,6
97,186,0,0,1.166667,0.691215,1.166667,1.00554,15.592592,13.888889,11.777778,21.11111,-5.111111,-11.444445,16.555555,21.11111,0.442661,1.863654,7
37,76,0,0,1.777778,0.918519,1.833333,1.811112,8.259259,3.777778,13.333333,7.666667,-13.444445,15.222222,-1.777778,13.333333,0.723011,-2.520215,3
42,138,0,0,0.444445,1.185186,0.444444,1.185185,0.296296,0.111111,0.666667,0.111111,-0.555556,1.111111,-0.555556,0.666667,0.092593,-2.094395,3
175,14,0,0,0.888888,0.807371,1.222223,0.779361,113.81481,100.111115,132.11111,109.22222,-41.11111,54.88889,-13.777778,132.11111,0.24216,-2.391113,2
68,115,0,0,3.333333,3.10555,2.722222,2.792185,26.037037,18.444445,39,20.666668,-22.777779,38.88889,-16.11111,39,0.523538,-2.090649,3
147,92,0,0,1.111111,0.429631,1.388889,2.240742,23.444445,22.777779,30,17.555555,-2,19.666666,-17.666666,30,0.414356,-1.653926,1
236,193,0,0,2.666665,1.686548,4.055555,3.275612,49.11111,43.333332,61.22222,42.77778,-17.333334,36.333332,-19,61.22222,0.303144,-2.065421,6
101,80,0,0,3.555555,1.851851,3,3.866667,24.814816,24.333334,31.555555,18.555555,-1.444444,20.222221,-18.777779,31.555555,0.412094,-1.620451,1
122,91,0,0,2.222222,2.029629,2.166666,1.277778,22.481482,22,28.777779,16.666668,-1.444444,18.88889,-17.444445,28.777779,0.420716,-1.630409,1
76,19,0,0,0.944444,0.443052,0.888888,0.58373,114.25926,101,132.33334,109.44444,-39.77778,54.22222,-14.444445,132.33334,0.236733,-2.375985,2
74,88,0,0,0.722221,0.329632,0.500001,0.211111,110.59259,101.55556,127.55556,102.666664,-27.11111,50.88889,-23.777779,127.55556,0.204675,-2.139239,2
32,113,0,0,0.5,0.077778,0.277778,0.151852,6.148148,7.222222,7.777778,3.444444,3.222222,4.888889,-8.111111,7.888889,0.563492,-1.175454,1
200,147,0,0,0.222222,0.544331,0.444445,0.68853,0.296296,0.222222,0.444444,0.222222,-0.222222,0.444444,-0.222222,0.444444,0.111111,-2.094395,5
178,25,0,0,0.722221,0.327731,1.555556,1.241264,44.814816,39.555557,55,39.88889,-15.777778,30.555555,-14.777778,55,0.284582,-2.11881,4
41,75,0,0.111111,15.388889,19.136257,26.611113,31.71359,55,47.444443,65.44444,52.11111,-22.666666,31.333334,-8.666667,65.44444,0.297802,-2.356754,3
42,59,0,0,1.833333,3.5,2.055555,0.862963,21.814816,20.777779,28.777779,15.888889,-3.111111,20.88889,-17.777779,28.777779,0.445142,-1.680812,1
57,89,0.111111,0,0.555555,0.272169,1.277779,0.772203,106.07407,93.111115,125.44444,99.666664,-38.88889,58.11111,-19.222221,125.44444,0.257746,-2.306204,2
123,94,0,0,0.500001,0.077778,0.833333,0.033333,21.444445,16.88889,30.444445,17,-13.666667,27,-13.333333,30.444445,0.452182,-2.100966,5
89,195,0.111111,0,2.722223,1.866865,3.166667,1.822697,61.74074,55.11111,76.55556,53.555557,-19.88889,44.444443,-24.555555,76.55556,0.300235,-2.020938,6
93,147,0,0,3.055555,3.586498,3.555555,3.215703,7.703704,6.444445,9.888889,6.777778,-3.777778,6.555555,-2.777778,9.888889,0.349471,-2.064514,3
131,208,0,0,1.388889,0.418519,0.611111,0.240741,16.185184,12.777778,15,20.777779,-10.222222,-3.555556,13.777778,20.777779,0.383168,2.391996,7
189,79,0,0,2.722223,2.329629,1.333334,0.755556,41.407406,38,49.666668,36.555557,-10.222222,24.777779,-14.555555,49.666668,0.265535,-1.984583,4
102,73,0,0,0.388889,0.062964,1.611111,1.218518,125.51852,115.44444,140.55556,120.55556,-30.222221,45.11111,-14.888889,140.55556,0.178636,-2.307396,2
81,67,0,0,0.833332,0.459472,0.888889,0.58373,122.888885,112.333336,138.44444,117.888885,-31.666666,46.666668,-15,138.44444,0.18855,-2.317189,2
88,88,0,0,0.833333,0.477778,2.888889,2.385183,22.148148,21.333334,28.444445,16.666668,-2.444444,18.88889,-16.444445,28.444445,0.413308,-1.653787,1
253,192,0,0,2.166667,2.008316,2.555555,1.544403,47.51852,42.333336,59.22222,41,-15.555555,35.11111,-19.555555,59.22222,0.307473,-2.020234,6
146,125,0.111111,0,0.999997,0.444447,2.166667,1.944448,69.333336,63.22222,83.111115,61.666668,-18.333334,41.333332,-23,83.111115,0.257599,-2.019545,4
114,238,0,0,1.666667,1.135292,1.444445,1.068055,13.62963,11.111111,10.666667,19.11111,-7.555555,-8.888889,16.444445,19.11111,0.461459,2.046683,7
16,128,0,0,0.5,0.077778,0.666667,0.311111,5.555555,6.888889,6.666667,3.111111,4,3.333333,-7.333334,7.111111,0.561508,-0.985811,1
10,137,0,0,0.555556,0.074074,0.277778,0.018519,0.925926,0.111111,2.666667,0,-2.444444,5.222222,-2.777778,2.666667,1,-2.056155,5
226,69,0,0.111111,19.111113,991.7184,20.444445,1039.5408,23.814816,19.222221,29.333334,22.88889,-13.777778,16.555555,-2.777778,29.333334,0.508994,-2.488979,3
75,98,0,0,3.944444,45.84074,4.666667,39.288876,5.518518,2.333334,10.444445,3.777778,-9.555555,14.777778,-5.222222,10.444445,0.872146,-2.272973,3
202,63,0,0,0.388889,0.327731,0.444445,0.272166,6.074074,4,10.555555,3.666667,-6.222222,13.444445,-7.222222,10.555555,0.653535,-2.04457,5
39,111,0,0,0.722222,0.374074,0.888889,0.42963,6.037037,7,7.666667,3.444444,2.888889,4.888889,-7.777778,7.888889,0.562919,-1.175773,1
101,42,0,0,1.111115,0.607408,1.166669,0.744442,137.07408,130.44444,147.44444,133.33334,-19.88889,31.11111,-11.222222,147.44444,0.115302,-2.26361,2
167,57,0,0,0.944447,0.374073,0.77778,0.696297,98.59259,84,121.55556,90.22222,-43.77778,68.888885,-25.11111,121.55556,0.308813,-2.264402,2
117,137,0,0,0.277778,0.389682,0.388889,0.250924,0.777778,0,2.222222,0.111111,-2.333333,4.333334,-2,2.222222,1,-2.123254,3
75,113,0,0.111111,2.944445,4.122656,6.166667,6.224503,27.88889,17.11111,44.22222,22.333334,-32.333332,49,-16.666666,44.22222,0.622071,-2.29665,3
110,196,0,0.111111,3.666666,1.861898,6.888888,4.861031,52.48148,46.88889,65,45.555557,-16.777779,37.555557,-20.777779,65,0.29763,-2.022599,6
133,182,0,0,2.500001,5.455552,8.666666,71.24447,29.777779,27.222221,35.444447,26.666666,-7.666667,17,-9.333333,35.88889,0.256078,-2.217736,6
174,96,0.222222,0,2.222223,0.68853,0.944444,0.879816,55.148148,54.11111,61,50.333332,-3.111111,17.555555,-14.444445,61,0.174579,-1.720468,4
35,112,0.111111,0,0.888889,0.296297,0.555556,0.162963,16.185184,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,-2.133313,5
198,127,0,0,2.444444,4.385187,8.555555,59.54075,40.74074,38,48.22222,36,-8.222222,22.444445,-14.222222,48.22222,0.248999,-1.908348,4
160,210,0,0,1.611111,1.129629,1.222222,1.007408,17.481482,13.777778,16,22.666666,-11.111111,-4.444445,15.555555,22.666666,0.403938,2.386452,7
58,232,0,0,2.500001,1.455554,2.555556,0.829629,14.703704,11.222222,13.555555,19.333334,-10.444445,-3.444444,13.888889,19.333334,0.423483,2.402851,7
215,219,0,0,2.555556,2.237724,3.222222,2.491467,13.222222,10.333334,10.222222,19.11111,-8.666667,-9,17.666666,19.11111,0.494595,2.0861,7
37,114,0.333333,0,1.388889,2.018517,3.888888,3.762962,17.222221,19,20.11111,12.555555,5.333334,8.666667,-14,20.555555,0.393691,-1.176662,1
242,81,0,0,22.388887,189.44075,15.166667,110.8778,41.925926,33.11111,55.555557,37.11111,-26.444445,40.88889,-14.444445,55.555557,0.420176,-2.274461,3
57,89,0,0,1.722222,1.306678,6.166667,4.703426,17,13,24.555555,13.444445,-12,22.666666,-10.666667,24.555555,0.477489,-2.129746,5
144,169,0,0,1.111111,0.779364,1.388888,0.742867,17.11111,13.444445,18,19.88889,-11,2.666667,8.333333,19.88889,0.324965,2.834822,7
55,128,0,0,0.333333,0.044444,0.388889,0.151852,5.037037,6.888889,5.444445,2.777778,5.555555,1.222222,-6.777778,6.888889,0.593915,-0.688601,1
226,83,0,0,0.888889,0.518519,1.055552,0.507406,90.62963,74.55556,116.888885,80.44444,-48.22222,78.77778,-30.555555,116.888885,0.362062,-2.239053,2
189,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
45,188,0,0,2.444445,2.740741,3.111112,7.540742,33.333332,29.666666,41.333336,29,-11,24,-13,41.333336,0.299865,-2.040721,6
148,169,0.111111,0,1.055555,0.774073,1.833333,2.61111,19.592592,15.111111,18.666668,25,-13.444445,-2.777778,16.222221,25,0.396121,2.467752,7
196,134,0,0,0.555556,0.251852,0.777778,0.296296,6.074074,7.444445,7.111111,3.666667,4.111111,3.111111,-7.222222,7.777778,0.529982,-0.966318,1
133,108,0,0,0.777777,0.74074,22.444443,104.91862,45.592594,41.22222,55.444443,40.11111,-13.111111,29.555555,-16.444445,55.444443,0.275986,-2.015554,4
20,170,0,0,0.777778,0.785184,1.11111,0.562962,19.555555,15.111111,18.88889,24.666666,-13.333333,-2,15.333333,24.666666,0.387467,2.504391,7
29,195,0,0,0.444444,0.403687,0.611111,0.680414,16.037037,14.444445,13.333333,20.333334,-4.777778,-8.111111,12.888889,20.333334,0.342307,1.94304,7
75,149,0,0,0.5,0.122222,1.055556,0.507407,7.518518,5.555555,11.888889,5.111111,-5.888889,13.111111,-7.222222,11.888889,0.578708,-2.018631,1
18,209,0,0.111111,2.611112,0.712326,4.555556,2.672217,48.77778,43,60.77778,42.555557,-17.333334,36,-18.666666,60.77778,0.302982,-2.06698,6
83,143,0,0,1.277777,1.103866,1.222221,0.544331,50.37037,43,64.77778,43.333332,-22.11111,43.22222,-21.11111,64.77778,0.341229,-2.108995,4
167,45,0,0,0.944444,0.729629,0.611109,0.285185,101.22222,87.111115,124,92.55556,-42.333332,68.333336,-26,124,0.297414,-2.247816,2
78,128,0,0,1.166667,0.888194,1.388888,1.123816,49.925926,42.666668,64.22222,42.88889,-21.777779,42.88889,-21.11111,64.22222,0.340237,-2.102442,4
23,113,0,0,0.722222,0.996296,2.777778,2.785182,14.703704,17.11111,16.88889,10.111111,7.222222,6.555555,-13.777778,18.333334,0.451359,-0.9757,1
4,201,0,0.222222,2.722222,1.678846,5.222221,3.124574,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.308859,-2.075226,6
190,81,0,0,1.222221,0.651852,1.833333,0.344443,42.925926,39.444443,51.555557,37.77778,-10.444445,25.88889,-15.444445,51.555557,0.267251,-1.970422,4
104,147,0,0.111111,3.111111,2.187506,4.666667,2.599145,49.77778,43.77778,62.444443,43.11111,-18,38,-20,62.444443,0.309106,-2.056377,4
167,190,0,0,3.055556,0.854184,5.055556,2.784215,51.074074,44.88889,63.22222,45.11111,-18.555555,36.444443,-17.88889,63.22222,0.298958,-2.11269,6
86,155,0,0,4.277778,10.551853,5.388889,60.240738,8.740741,6.666667,12.888889,6.666667,-6.222222,12.444445,-6.222222,12.888889,0.392385,-2.079296,5
174,115,0,0,2.444444,3.407407,3.666666,12.266669,29.481482,23.11111,40.11111,25.222221,-19.11111,31.88889,-12.777778,40.11111,0.421493,-2.218655,5
245,93,0.111111,0,2.888891,3.896308,1.944444,4.907409,86.296295,70.66667,112.111115,76.111115,-46.88889,77.44444,-30.555555,112.111115,0.369638,-2.231558,2
29,66,0,0,2.555555,2.162962,2.166667,5.144446,22.62963,21.222221,29.88889,16.777779,-4.222222,21.777779,-17.555555,29.88889,0.438246,-1.733544,1
165,186,0,0,2.555555,1.572919,2,1.173788,49.51852,45.11111,61.11111,42.333336,-13.222222,34.77778,-21.555555,61.11111,0.307257,-1.940813,6
128,140,0,0,7.833334,7.032464,0.666667,0.298143,27.666666,24.88889,33.555557,24.555555,-8.333333,17.666666,-9.333333,33.555557,0.266206,-2.05389,4
54,134,0,0,0.222222,0.02963,0.055556,0.018519,0.518519,0,1.555556,0,-1.555556,3.111111,-1.555556,1.555556,1,-2.094395,5
38,134,0,0,0.166667,0.182574,0.333333,0.210819,1.037037,0,3.111111,0,-3.111111,6.222222,-3.111111,3.111111,1,-2.094395,5
195,161,0,0,2.111111,1.807405,10.499999,91.32222,41.48148,36,51.11111,37.333336,-16.444445,28.88889,-12.444445,51.22222,0.294706,-2.316506,6
252,181,0,0,1,0.632456,2.055555,2.037609,16.296297,13.555555,13.888889,21.444445,-8.222222,-7.222222,15.444445,21.444445,0.385555,2.141428,7
57,119,0,0,2.277777,2.026673,1.777778,1.721326,20.592592,12.222222,33.666668,15.888889,-25.11111,39.22222,-14.111111,33.666668,0.635624,-2.268148,3
83,117,0,0,1.833333,1.378405,0.722222,0.490653,17.11111,14.555555,23,13.777778,-7.666667,17.666666,-10,23,0.402203,-2.005139,5
92,56,0,0,0.444443,0.029629,0.833333,0.566668,126,115.888885,140.66667,121.44444,-30.333334,44,-13.666667,140.66667,0.176061,-2.326783,2
4,40,0,0,1.333334,2.711112,1.111112,2.118518,17.185184,15.666667,23.333334,12.555555,-4.555555,18.444445,-13.888889,23.333334,0.46306,-1.783602,1
235,120,0,0,0.444444,0.340741,0.5,0.3,1.444444,0,4,0.333333,-4.333334,7.666667,-3.333333,4,1,-2.156366,3
27,57,0.111111,0,0.722223,0.327728,0.722223,0.389679,70.37037,60,90.111115,61,-31.11111,59.22222,-28.11111,90.111115,0.335387,-2.128801,4
126,80,0,0,21.055555,530.5518,34.61111,409.39636,68.77778,60.333332,79.55556,66.44444,-25.333334,32.333332,-7,79.55556,0.289624,-2.434193,3
115,195,0,0,3.833334,2.957101,3.944445,1.705112,57.11111,51.333332,70.111115,49.88889,-17.333334,39,-21.666666,70.111115,0.28836,-2.015595,6
42,203,0,0,0.944445,0.64693,6.055556,2.462309,54.51852,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222221,67.111115,0.289793,-2.046535,6
87,146,0,0,0.944444,0.611616,5.111111,4.712474,43.148148,36.88889,55.88889,36.666668,-18.777779,38.22222,-19.444445,55.88889,0.347454,-2.081842,4
58,58,0,0,0.555556,0.403686,0.888891,0.860663,123,112.55556,137.44444,119,-31.333334,43.333332,-12,137.44444,0.180972,-2.365385,2
122,129,0,0,2.277779,0.862963,19.833334,11.944499,51,46.88889,60.666668,45.444443,-12.333333,29,-16.666666,60.666668,0.248092,-1.997242,4
199,140,0,0,0.444444,0.251852,0.5,0.388889,6,7.444445,6.888889,3.666667,4.333334,2.666667,-7,7.555555,0.513889,-0.91962,1
83,54,0,0,0.777776,0.720081,0.666667,0.557772,109.96296,97.55556,127.44444,104.888885,-37.22222,52.444443,-15.222222,127.44444,0.234504,-2.351182,2
163,131,0,0,0.166667,0.182574,0.277778,0.250924,1.555556,0.888889,3.666667,0.111111,-2,6.333334,-4.333334,3.666667,0.972222,-1.871048,5
85,101,0,0,1.333333,1.288888,1.277778,1.218518,21.296297,21.222221,26.777779,15.888889,-0.222222,16.444445,-16.222221,26.777779,0.404792,-1.558599,1
123,187,0,0,2.666667,1.849924,3.444444,1.655518,58.666668,52.555557,72.55556,50.88889,-18.333334,41.666668,-23.333334,72.55556,0.298553,-2.013525,6
51,64,0,0,17.5,1.206455,0.666667,0.699206,40,35.22222,50.11111,34.666668,-14.333333,30.333334,-16,50.11111,0.310101,-2.030269,4
153,78,0,0,9.388889,5.67026,2.944444,3.517681,30.296297,27.11111,37.444443,26.333334,-9.555555,21.444445,-11.888889,37.444443,0.300208,-2.017779,4
96,94,0,0,0.722223,0.285185,0.444445,0.42963,20.222221,16,28.777779,15.888889,-12.666667,25.666666,-13,28.777779,0.451546,-2.084893,5
176,100,0,0,1.944444,0.774075,1.444445,0.651851,55.37037,50.333332,66.88889,48.88889,-15.111111,34.555557,-19.444445,66.88889,0.268621,-2.00619,4
218,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
67,71,0,0,1.666667,0.888891,1.499999,0.299998,125.96296,115.55556,140.88889,121.44444,-31.222221,44.77778,-13.555555,140.88889,0.179672,-2.339758,2
169,117,0,0,1.222222,0.620632,1.111111,1.29386,31.25926,27.444445,39,27.333334,-11.444445,23.222221,-11.777778,39,0.30715,-2.088914,4
252,27,0,0,1.277776,0.596293,0.999997,0.577774,136.2963,130.33334,145.55556,133,-17.88889,27.777779,-9.888889,145.55556,0.10447,-2.264129,2
114,242,0,0,2.722222,2.453268,4.666668,1.920648,24.074074,19.222221,22.444445,30.555555,-14.555555,-4.888889,19.444445,30.555555,0.371695,2.395778,7
138,116,0,0,0.611111,0.151852,0.444445,0.207407,6.481482,7.555555,8.222222,3.666667,3.222222,5.222222,-8.444445,8.333334,0.559171,-1.19107,1
165,96,0,0,2.38889,1.574078,1.722222,1.218523,67.03704,61,80.22222,59.88889,-18.11111,39.555557,-21.444445,80.22222,0.254595,-2.036336,4
170,226,0,0,1.555555,1.424651,2.388889,1.289559,11.888889,10.111111,8,17.555555,-5.333334,-11.666667,17,17.555555,0.54833,1.872506,7
178,16,0,0,0.333335,0.298143,1.499999,1.206462,112.96296,99.55556,131,108.333336,-40.22222,54.11111,-13.888889,131,0.239899,-2.385001,2
189,115,0,0,0.166667,0.033333,0.333333,0.133333,6.666667,8.222222,7.888889,3.888889,4.666667,3.666667,-8.333333,8.444445,0.53858,-0.965144,1
119,181,0.111111,0,0.777777,0.750308,3.277777,1.611303,21.407408,16.555555,19.666668,28,-14.555555,-5.222222,19.777779,28,0.409551,2.378846,7
161,190,0,0,3.777777,2.094085,4.555555,3.727774,58.11111,51.666668,71.111115,51.555557,-19.333334,39,-19.666666,71.111115,0.285916,-2.102898,6
34,131,0,0,0.333333,0.177778,0.722222,0.551852,0.814815,0.333333,1.888889,0.222222,-1.444444,3.222222,-1.777778,1.888889,0.925926,-2.056155,5
107,191,0,0,3.722222,2.999382,2.888887,2.786209,62.037037,54.444443,78.111115,53.555557,-22.777779,48.22222,-25.444445,78.111115,0.314683,-2.05611,6
62,140,0,0,2.444445,1.007407,1.388889,0.685185,23,17.88889,32.22222,18.88889,-15.333333,27.666666,-12.333333,32.22222,0.444353,-2.167262,4
165,99,0,0,0.888891,0.474074,0.777779,0.474074,93.40741,79,118,83.22222,-43.22222,73.77778,-30.555555,118,0.330418,-2.207757,2
208,154,0,0.111111,11.666667,125.8667,0.944444,0.685184,8.703704,5.888889,13.888889,6.333334,-8.444445,15.555555,-7.111111,13.888889,0.771517,-2.066916,5
147,111,0,0,0.388889,0.151852,0.444445,0.118519,5.666667,7,7,3,4,4,-8,7.333334,0.59127,-1.041434,1
17,108,0,0,1.277778,0.64693,1.166667,0.912871,1.851852,0.555556,3.333333,1.666667,-3.888889,4.444445,-0.555556,3.333333,0.875926,-2.463852,3
53,53,0,0,1.000001,0.444444,1.111109,0.429629,113.14815,104.333336,130.22223,104.888885,-26.444445,51.22222,-24.777779,130.22223,0.200484,-2.117007,2
78,107,0,0,0.833333,0.655556,1.611111,1.92963,17.185184,18.333334,20.666668,12.555555,3.444444,10.444445,-13.888889,20.777779,0.395254,-1.3125,1
184,197,0,0,3.055555,3.255195,4.555555,2.746042,11.962963,8.888889,9.555555,17.444445,-9.222222,-7.222222,16.444445,17.444445,0.515187,2.164262,7
131,234,0,0,0.833333,0.3,0.888889,0.607407,5.740741,4,4.444445,8.777778,-5.222222,-3.888889,9.111111,8.777778,0.556614,2.193568,7
219,134,0,0,0.277778,0.107407,0.666667,0.444444,4.740741,6.444445,5.222222,2.555556,5.111111,1.444444,-6.555555,6.444445,0.603704,-0.730465,1
79,154,0,0,1.111111,1.585185,0.166667,0.077778,0.740741,0.444444,1.555556,0.222222,-0.888889,2.444444,-1.555556,1.555556,0.288889,-1.919639,5
64,49,0,0,0.944447,0.240742,0.722225,0.41852,108.888885,97.111115,128.88889,100.666664,-35.333332,60,-24.666666,128.88889,0.246491,-2.211659,2
177,85,0,0,0.833333,0.166668,0.888888,0.429629,93.55556,79.22222,118,83.44444,-43,73.333336,-30.333334,118,0.328603,-2.208414,2
11,62,0,0,0.888891,0.501849,0.722224,0.389681,66.77778,57.444443,84.66667,58.22222,-28,53.666668,-25.666666,84.66667,0.32276,-2.124459,4
216,17,0,0,0.666665,0.5164,1.277779,1.020167,126.14815,115,141.88889,121.55556,-33.444443,47.22222,-13.777778,141.88889,0.189464,-2.348415,2
8,79,0,0,1.277778,2.285185,2.111111,0.518519,16.814816,17.333334,21,12.111111,1.555556,12.555555,-14.111111,21,0.422337,-1.453114,1
121,120,0,0,0.944445,0.250924,0.722222,0.879815,3.518518,1.111111,6.555555,2.888889,-7.222222,9.111111,-1.888889,6.555555,0.839947,-2.433795,3
241,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
188,133,0,0,0.333333,0.266667,0.5,0.077778,6.666667,8.333334,7.777778,3.888889,5,3.333333,-8.333333,8.444445,0.53858,-0.924817,1
248,13,0,0,0.777779,0.207408,1.111112,0.296294,104.111115,88.22222,128.44444,95.666664,-47.666668,73,-25.333334,128.44444,0.313159,-2.28708,2
19,184,0,0,0.555556,0.344265,0.833333,0.62361,14.222222,12.333333,11,19.333334,-5.666667,-9.666667,15.333333,19.333334,0.431152,1.937892,7
250,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
173,158,0.111111,0,1.888889,3.674074,1.166667,0.477778,8.37037,7.111111,11.777778,6.222222,-3.777778,10.222222,-6.444445,11.777778,0.472975,-1.904651,4
208,34,0,0,1.722222,1.730981,0.444445,0.501848,14.444445,10.777778,21,11.555555,-11,19.666666,-8.666667,21,0.479958,-2.162383,5
206,61,0,0,0.555556,0.403687,0.5,0.459468,7.074074,4.666667,12.222222,4.333334,-7.222222,15.444445,-8.222222,12.222222,0.645891,-2.048717,5
128,161,0,0,0.555555,0.251852,0.777778,0.162963,7.148148,5.555555,10.888889,5,-4.777778,11.222222,-6.444445,10.888889,0.540918,-1.996307,4
