@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.65957,0.46991,0.65571,0.46991,0.66151,0.47222,0.66344,0.46991,0.65957,0.46759,0.66151,0.46991,0.66731,0.46991,0.66344,0.46991,0.66151,0.46991,0.66731,0.46991,0.67118,0.46991,0.66538,0.46759,0.66925,0.46759,0.67311,0.46528,0.66538,0.46528,0.66344,0.46528,0.66731,0.46759,0.66731,0.46991,0.66731,0.46991,0.67311,0.46991,0.67311,0.46991,0.66731,0.46991,0.67311,0.47222,0.67698,0.47222,0.67118,0.46991,0.67311,0.47222,0.67698,0.47454,0.67311,0.46991,0.66538,0.46759,0.67118,0.47222,0.67118,0.46991,0.66538,0.46759,0.66731,0.46991,0.66925,0.46991,0.66344,0.46528,0.66151,0.46759,0.66925,0.46991,0.66925,0.46759,0.66344,0.46759,0.66538,0.47222,0.66925,0.46991,0.66151,0.46759,0.65957,0.46528,0.66344,0.46759,0.66731,0.46759,7
0.77176,0.58796,0.76983,0.59028,0.77369,0.58565,0.77369,0.58796,0.77369,0.58796,0.77176,0.58796,0.77176,0.58565,0.76789,0.58333,0.75242,0.5787,0.73501,0.56944,0.7118,0.55324,0.69246,0.52546,0.67505,0.49537,0.66151,0.46991,0.65184,0.44907,0.64797,0.43519,0.64217,0.43056,0.64023,0.43519,0.63443,0.44444,0.62282,0.46065,0.60542,0.4838,0.58607,0.51157,0.56867,0.54167,0.55513,0.56481,0.54545,0.58333,0.53772,0.60185,0.53191,0.61574,0.52805,0.62269,0.52418,0.62963,0.52224,0.62963,0.51451,0.625,0.5029,0.61111,0.47776,0.58796,0.45068,0.55556,0.4236,0.52315,0.40039,0.49306,0.38298,0.46528,0.36944,0.44444,0.35977,0.42824,0.3559,0.42593,0.35397,0.42593,0.3501,0.43287,0.34043,0.44444,0.32302,0.46528,0.30174,0.4838,8
0.83752,0.58102,0.83752,0.58102,0.83559,0.58102,0.83752,0.58333,0.83752,0.58333,0.83559,0.58102,0.81044,0.56713,0.7853,0.55093,0.76402,0.53704,0.74081,0.52083,0.72147,0.50231,0.70406,0.4838,0.69826,0.48148,0.69246,0.49306,0.67505,0.51157,0.6499,0.54167,0.61896,0.56713,0.58801,0.58796,0.56093,0.6088,0.54739,0.62963,0.53191,0.63657,0.52418,0.63194,0.51451,0.61343,0.4971,0.58333,0.47776,0.55093,0.45648,0.51852,0.43327,0.49306,0.41393,0.46065,0.39845,0.4375,0.38685,0.43056,0.38104,0.43519,0.36944,0.45139,0.35397,0.47917,0.33462,0.51389,0.30948,0.56713,0.27853,0.62269,0.25532,0.69213,0.23985,0.7338,0.23598,0.75,0.23017,0.74306,0.21277,0.71991,0.18569,0.68519,0.15861,0.65278,0.13733,0.62963,0.11799,0.60648,8
0.75822,0.62731,0.75822,0.63194,0.75822,0.63194,0.75822,0.61574,0.75822,0.62963,0.75822,0.625,0.76015,0.63426,0.75629,0.625,0.74855,0.62269,0.73694,0.61111,0.72727,0.58565,0.71567,0.55556,0.70019,0.52315,0.68859,0.49537,0.67892,0.47222,0.66731,0.4537,0.65764,0.44444,0.64797,0.44907,0.63636,0.45833,0.62282,0.47917,0.60542,0.50926,0.58221,0.54398,0.55513,0.57639,0.53772,0.60185,0.52418,0.62037,0.51257,0.63889,0.51064,0.64815,0.50484,0.65741,0.50097,0.66435,0.4971,0.65972,0.48549,0.64583,0.47002,0.62269,0.45841,0.59028,0.44487,0.5625,0.42747,0.53472,0.41199,0.50926,0.39652,0.48611,0.38491,0.46528,0.37524,0.4537,0.3675,0.44676,0.36364,0.44444,0.35977,0.44907,0.35397,0.45833,0.34043,0.47454,0.32302,0.49769,8
0.61509,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61509,0.7037,0.60928,0.7037,0.59188,0.69213,0.55513,0.6713,0.51644,0.65741,0.46422,0.6412,0.41779,0.63657,0.40232,0.63194,0.40812,0.63194,0.41199,0.62731,0.41973,0.61806,0.44294,0.59722,0.48356,0.57176,0.53385,0.54861,0.58994,0.53241,0.6325,0.52315,0.6499,0.51852,0.65184,0.5162,0.6499,0.51852,0.6441,0.5162,0.6325,0.50926,0.60542,0.49306,0.56867,0.47222,0.52418,0.44907,0.47969,0.42824,0.4352,0.40972,0.39652,0.39583,0.37331,0.38657,0.36557,0.37963,0.37137,0.37963,0.39072,0.37963,0.42553,0.36343,0.47002,0.34722,0.52224,0.32407,0.5706,0.2963,0.61702,0.27778,0.65377,0.26157,0.67892,0.25231,9
0.61702,0.75,0.61702,0.75,0.61702,0.75,0.61702,0.75,0.61896,0.75,0.61702,0.75,0.61896,0.75,0.61702,0.74769,0.61122,0.73843,0.59768,0.72685,0.56867,0.70833,0.54159,0.69444,0.51064,0.68287,0.48356,0.67824,0.46615,0.67361,0.46035,0.67361,0.46615,0.6713,0.47969,0.66204,0.50484,0.64815,0.54545,0.61806,0.57253,0.60417,0.60348,0.58565,0.63636,0.57176,0.66151,0.56481,0.68279,0.55324,0.69052,0.55556,0.69052,0.55324,0.68085,0.54861,0.65764,0.53935,0.62282,0.52315,0.58221,0.49769,0.53965,0.47685,0.49903,0.46065,0.46809,0.44676,0.44101,0.44213,0.42553,0.43519,0.42166,0.43056,0.4294,0.43287,0.44487,0.4213,0.47195,0.39815,0.51064,0.36806,0.55513,0.34028,0.59768,0.31713,0.6325,0.29861,0.66151,0.28472,9
0.67892,0.73148,0.67892,0.72917,0.67892,0.73148,0.67698,0.72917,0.67698,0.72917,0.66151,0.72222,0.62863,0.7037,0.58994,0.68519,0.54545,0.67593,0.50097,0.6713,0.46035,0.67824,0.43133,0.68287,0.4294,0.68287,0.44487,0.67361,0.47776,0.64815,0.53191,0.60185,0.5706,0.57407,0.61702,0.5463,0.6499,0.53009,0.67118,0.52546,0.68085,0.51852,0.67892,0.52083,0.66151,0.52083,0.62282,0.51389,0.56673,0.5,0.51064,0.47917,0.46035,0.45602,0.41973,0.43287,0.38878,0.41435,0.37524,0.40741,0.37718,0.40972,0.40039,0.41204,0.44487,0.39352,0.5029,0.34259,0.55706,0.30787,0.60155,0.29167,0.63636,0.28472,0.66344,0.28472,0.67505,0.28241,0.66925,0.28009,0.64023,0.26157,0.59188,0.23843,0.53965,0.21296,0.49323,0.19676,0.45455,0.1875,9
0.9323,0.55556,0.93037,0.55556,0.9323,0.55787,0.9323,0.55556,0.9323,0.55787,0.9323,0.55556,0.93424,0.55324,0.94197,0.55093,0.94391,0.54861,0.94391,0.53935,0.94197,0.52778,0.94197,0.50694,0.9381,0.48148,0.9265,0.5,0.90522,0.47685,0.88395,0.45139,0.853,0.41667,0.81238,0.40509,0.78143,0.42361,0.75629,0.45833,0.73501,0.48611,0.7176,0.50926,0.706,0.53241,0.69052,0.55324,0.68085,0.57407,0.68279,0.59722,0.66538,0.61111,0.63056,0.61806,0.60928,0.62269,0.58994,0.61806,0.54932,0.61574,0.53385,0.59491,0.52224,0.57176,0.5087,0.5463,0.49903,0.50694,0.49516,0.46296,0.48936,0.4213,0.48162,0.37963,0.46615,0.34259,0.43714,0.32176,0.40232,0.31481,0.3675,0.31713,0.33462,0.32407,0.30754,0.33796,0.2882,0.37037,10
0.8646,0.50926,0.86074,0.50926,0.86267,0.50926,0.8646,0.50694,0.86074,0.50926,0.8646,0.50694,0.86267,0.50463,0.86267,0.49074,0.8588,0.47454,0.85493,0.47222,0.85106,0.46296,0.84526,0.4375,0.83946,0.40046,0.82979,0.36806,0.81044,0.34028,0.78917,0.32407,0.76209,0.31481,0.72921,0.31019,0.69826,0.31481,0.67118,0.32176,0.64603,0.34028,0.62669,0.37037,0.61315,0.40741,0.61122,0.44907,0.60928,0.49074,0.61122,0.51852,0.60735,0.54398,0.60542,0.56019,0.59768,0.57407,0.57253,0.59259,0.54352,0.6088,0.51644,0.61574,0.48549,0.61574,0.45841,0.60185,0.43907,0.58565,0.41586,0.56944,0.40232,0.55324,0.39845,0.53009,0.39265,0.50463,0.38491,0.47685,0.37718,0.44213,0.37137,0.40509,0.35783,0.36806,0.33849,0.33333,0.30948,0.30093,10
0.85106,0.60417,0.85106,0.60417,0.85106,0.60417,0.85106,0.60417,0.85493,0.58102,0.85687,0.55787,0.8588,0.53472,0.85106,0.50926,0.83752,0.47222,0.82012,0.43519,0.80077,0.40509,0.76983,0.38426,0.73114,0.36574,0.68859,0.35648,0.64603,0.37037,0.60928,0.40741,0.58414,0.45139,0.57253,0.49769,0.58221,0.5463,0.60735,0.5787,0.63056,0.60648,0.63443,0.62037,0.61509,0.63426,0.5706,0.65278,0.52805,0.65972,0.48936,0.66667,0.46035,0.65741,0.44101,0.63194,0.41779,0.59491,0.38298,0.56019,0.3501,0.52083,0.33269,0.47917,0.32882,0.42824,0.30948,0.37963,0.27079,0.34491,0.22437,0.3287,0.18569,0.34722,0.15861,0.40046,0.15861,0.46759,0.17215,0.53241,0.19149,0.59491,0.20309,0.65741,0.18375,0.72454,0.15861,0.8125,0.11605,0.86343,10
0.7176,0.72917,0.71567,0.72917,0.7176,0.72917,0.71567,0.73148,0.70986,0.7338,0.69632,0.7338,0.67118,0.73611,0.64217,0.7338,0.60735,0.72685,0.58027,0.71528,0.55899,0.7037,0.54352,0.68287,0.53965,0.66435,0.53965,0.64815,0.54739,0.62731,0.56093,0.61806,0.58414,0.61574,0.60928,0.61111,0.63636,0.60648,0.66731,0.60648,0.69439,0.59954,0.7176,0.58796,0.73501,0.56944,0.74468,0.5463,0.74275,0.51389,0.72534,0.47222,0.69632,0.43287,0.66538,0.41667,0.63636,0.4213,0.60542,0.4375,0.5706,0.45602,0.52805,0.46759,0.48743,0.46065,0.45068,0.44213,0.42553,0.41435,0.41006,0.37731,0.40812,0.33796,0.41779,0.30324,0.44101,0.27778,0.46809,0.25926,0.50484,0.25231,0.53965,0.25,0.57447,0.24306,0.60928,0.22917,0.6383,0.21065,11
0.66538,0.71065,0.66151,0.70833,0.66538,0.71065,0.65957,0.71296,0.64603,0.71759,0.62476,0.72222,0.60155,0.71991,0.57834,0.71065,0.56286,0.69444,0.55319,0.67593,0.54545,0.65046,0.52418,0.63426,0.51644,0.60417,0.51838,0.58333,0.53191,0.56713,0.55513,0.56019,0.58414,0.55556,0.62089,0.55787,0.65764,0.55324,0.69052,0.55093,0.71567,0.53704,0.73888,0.52778,0.74468,0.5162,0.74662,0.49074,0.74081,0.46296,0.72921,0.43287,0.70986,0.41898,0.67892,0.41204,0.64603,0.40972,0.60928,0.41435,0.5706,0.4213,0.53191,0.4213,0.4913,0.41435,0.45841,0.39583,0.43327,0.37269,0.41973,0.34491,0.41393,0.31481,0.41586,0.29167,0.4294,0.27083,0.45068,0.25694,0.48356,0.24769,0.51838,0.25,0.55513,0.25463,0.58994,0.25231,0.62863,0.24769,11
0.65957,0.73148,0.65957,0.73148,0.65957,0.73148,0.65571,0.73611,0.6383,0.74306,0.60348,0.75463,0.5648,0.75463,0.52611,0.73611,0.50677,0.71991,0.4971,0.69213,0.4971,0.65972,0.49903,0.62731,0.50097,0.60417,0.51064,0.58796,0.52418,0.58565,0.55319,0.5787,0.58994,0.57639,0.62863,0.5787,0.66344,0.56944,0.69052,0.55556,0.71373,0.52778,0.72727,0.49537,0.73308,0.46065,0.73114,0.43287,0.71567,0.40741,0.68859,0.38426,0.65571,0.37037,0.61896,0.37037,0.5764,0.37731,0.52998,0.38426,0.47969,0.37963,0.43907,0.36574,0.41779,0.33565,0.41586,0.2963,0.4294,0.25694,0.45068,0.22685,0.47776,0.2037,0.51064,0.19213,0.54932,0.18287,0.58994,0.18287,0.6325,0.18287,0.67118,0.17361,0.70406,0.15278,0.72921,0.13194,0.74662,0.11111,11
0.74662,0.25694,0.74662,0.25463,0.74662,0.25694,0.74662,0.25463,0.74662,0.25926,0.74468,0.2662,0.74275,0.27546,0.73888,0.29398,0.73308,0.31481,0.72727,0.34954,0.71954,0.375,0.71373,0.40972,0.70793,0.4375,0.70019,0.47222,0.69246,0.50694,0.68472,0.53935,0.67311,0.57407,0.66344,0.60648,0.6499,0.62963,0.63443,0.64583,0.61315,0.65972,0.59381,0.6713,0.57253,0.67824,0.54932,0.67361,0.52224,0.67824,0.4913,0.67824,0.46035,0.67824,0.43327,0.67593,0.40232,0.67824,0.36944,0.67824,0.34043,0.67593,0.31721,0.66435,0.29787,0.64583,0.28046,0.62963,0.26112,0.59954,0.24758,0.56944,0.23404,0.53241,0.22244,0.49769,0.21277,0.45139,0.20503,0.40509,0.20116,0.36343,0.20309,0.3287,0.21083,0.2963,0.21857,0.26852,0.22631,0.24074,12
0.83559,0.29167,0.83559,0.29398,0.83559,0.2963,0.83559,0.29398,0.83559,0.29398,0.83366,0.29861,0.82979,0.31481,0.82592,0.33333,0.82012,0.35185,0.81238,0.37731,0.80271,0.39815,0.7911,0.42593,0.77563,0.45139,0.76015,0.48611,0.74662,0.5162,0.73501,0.55093,0.72147,0.5787,0.70986,0.60417,0.69632,0.625,0.66538,0.64352,0.62863,0.66898,0.60155,0.68981,0.58221,0.7037,0.56286,0.71065,0.53965,0.71991,0.51257,0.72685,0.48162,0.73148,0.44487,0.72917,0.40812,0.72222,0.37331,0.71065,0.33849,0.70139,0.30561,0.69676,0.27853,0.6875,0.25725,0.6713,0.23985,0.64815,0.22631,0.62037,0.21277,0.59259,0.19729,0.56713,0.18182,0.53935,0.17215,0.50463,0.17021,0.46296,0.17408,0.41435,0.18375,0.36806,0.19342,0.33102,0.20309,0.30324,12
0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31019,0.81818,0.31481,0.81431,0.32639,0.81238,0.34954,0.80271,0.375,0.79304,0.39815,0.78143,0.4213,0.76789,0.44213,0.75435,0.47222,0.74081,0.50694,0.72921,0.53704,0.7176,0.5625,0.70213,0.59491,0.68859,0.61806,0.67118,0.64815,0.66151,0.65972,0.65377,0.6713,0.64023,0.68519,0.61315,0.69907,0.59188,0.71296,0.57447,0.72222,0.55513,0.72917,0.53385,0.72917,0.51451,0.72454,0.4913,0.71759,0.46615,0.71065,0.43907,0.70602,0.40812,0.70602,0.37524,0.7037,0.34236,0.69213,0.32108,0.68056,0.30754,0.66435,0.294,0.6412,0.27853,0.61343,0.26499,0.58333,0.25338,0.55324,0.24565,0.52546,0.23791,0.49769,0.23404,0.46528,0.23017,0.43981,0.22824,0.41667,0.22631,0.39583,12
0.79691,0.5463,0.79691,0.5463,0.79691,0.5463,0.79691,0.54861,0.79691,0.54861,0.79691,0.54861,0.79691,0.5463,0.79691,0.5463,0.79691,0.54167,0.79497,0.53472,0.79304,0.52546,0.78917,0.51389,0.78337,0.49769,0.77756,0.47917,0.76983,0.46065,0.76209,0.43981,0.75048,0.4213,0.73888,0.40046,0.72727,0.37731,0.71373,0.35417,0.69826,0.3287,0.68085,0.30093,0.66151,0.27315,0.64023,0.24537,0.61702,0.21991,0.59574,0.19213,0.57253,0.16667,0.55319,0.14815,0.53191,0.12731,0.51064,0.11111,0.48549,0.10185,0.46035,0.097222,0.43327,0.094907,0.40232,0.097222,0.36944,0.1088,0.33462,0.12731,0.30174,0.15509,0.27273,0.18519,0.24758,0.21991,0.22631,0.25694,0.2089,0.28935,0.19536,0.32639,0.18182,0.36343,0.17021,0.40278,0.16248,0.44444,13
0.80271,0.5463,0.80077,0.54398,0.80271,0.54398,0.80271,0.5463,0.80271,0.54398,0.80077,0.54167,0.80077,0.53704,0.79497,0.52778,0.78917,0.51389,0.78143,0.49537,0.77369,0.47685,0.76789,0.45833,0.75822,0.43519,0.74855,0.41204,0.73694,0.38426,0.7234,0.3588,0.70986,0.3287,0.69246,0.30093,0.67118,0.27546,0.64603,0.25231,0.61896,0.23148,0.59381,0.21759,0.56867,0.20833,0.54159,0.2037,0.51257,0.2037,0.47776,0.20833,0.43714,0.21528,0.39652,0.22917,0.3559,0.25,0.31721,0.28241,0.28433,0.32176,0.25919,0.36111,0.24371,0.39583,0.23404,0.42593,0.22631,0.45602,0.21857,0.49306,0.2147,0.52778,0.21083,0.55787,0.2089,0.58796,0.20696,0.61574,0.20503,0.64583,0.20503,0.68056,0.20696,0.71296,0.21083,0.74537,0.21277,0.77315,13
0.80271,0.55324,0.80271,0.55324,0.80271,0.55093,0.80271,0.55093,0.80271,0.55324,0.80271,0.5463,0.80077,0.54398,0.79884,0.53472,0.79497,0.51852,0.7911,0.50694,0.7853,0.48843,0.7795,0.46759,0.77563,0.45139,0.76789,0.43519,0.76015,0.41435,0.75048,0.39815,0.74081,0.37963,0.72921,0.3588,0.71567,0.33796,0.70019,0.31713,0.68279,0.29861,0.66344,0.27778,0.6441,0.26157,0.62282,0.24769,0.60348,0.2338,0.58414,0.22454,0.56673,0.21528,0.54739,0.21065,0.52611,0.2037,0.5029,0.2037,0.47969,0.19907,0.45261,0.20139,0.42553,0.20602,0.40426,0.21528,0.38298,0.22685,0.3617,0.24306,0.34236,0.25926,0.32689,0.27778,0.31141,0.2963,0.29594,0.31713,0.28046,0.34028,0.26886,0.36574,0.25725,0.39352,0.24565,0.4213,0.23598,0.45139,13
