@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}

@data
0,0,0,0.012695,0,0,0,0,0,0.013672,0.003906,0,0,0,0,0,0.000977,0,0.039062,0.000977,0,0,0.000977,0.013672,0,0.14063,0,0,0.013672,0,0.016602,0,0.17969,0,0,0,0.41699,0,0,0.010742,0.004883,0,0.000977,0,0,0,0,0,0.000977,0.003906,0,0,0.037109,0.023438,0,0,0,0.004883,0.003906,0.042969,0,0.012695,0,0,90
0,0,0,0.007812,0,0,0,0,0,0,0.001953,0,0,0,0.000977,0,0,0,0.020508,0,0,0,0,0.013672,0,0.24902,0,0,0.011719,0,0.010742,0,0.083008,0,0,0,0.35938,0,0,0.007812,0,0,0,0,0,0,0,0,0,0.001953,0,0,0.016602,0.015625,0,0,0,0.012695,0,0.11914,0,0.067383,0,0,90
0,0,0,0.001953,0,0,0,0,0,0,0.00293,0,0,0,0.000977,0,0,0,0.025391,0,0,0,0,0.00293,0,0.28516,0,0,0,0,0.000977,0,0.049805,0,0,0,0.34961,0,0,0.003906,0,0,0,0,0,0,0,0,0,0,0,0,0.006836,0.014648,0,0,0,0.000977,0,0.2041,0,0.049805,0,0,90
0,0,0,0.001953,0,0,0,0,0,0.008789,0.025391,0,0,0,0.003906,0,0,0,0.004883,0,0,0,0,0.000977,0,0.10156,0.000977,0,0.006836,0,0.003906,0,0.18457,0,0,0,0.43555,0,0,0,0.017578,0,0,0,0,0,0,0,0,0.013672,0.005859,0,0.030273,0.004883,0,0,0,0.006836,0.000977,0.10742,0,0.033203,0,0,90
0.001953,0,0,0.032227,0,0,0.00293,0,0,0.052734,0.016602,0,0,0,0,0,0,0,0.024414,0.000977,0,0,0.000977,0.000977,0.000977,0.055664,0.010742,0,0.018555,0,0.016602,0,0.29199,0.00293,0,0,0.22949,0,0.008789,0.021484,0.072266,0,0.003906,0.018555,0,0,0.00293,0,0,0.012695,0.000977,0,0.040039,0.010742,0.001953,0,0,0.010742,0.00293,0.006836,0,0.019531,0,0.004883,90
0,0,0.006836,0.005859,0.092773,0,0.017578,0.02832,0.00293,0.001953,0.057617,0.14551,0,0.020508,0.00293,0,0,0,0.026367,0.014648,0,0.020508,0,0.004883,0,0.039062,0.00293,0,0.012695,0.006836,0.012695,0.033203,0,0.010742,0.006836,0,0.00293,0.017578,0.007812,0.009766,0.00293,0.000977,0.005859,0.003906,0.003906,0.011719,0.026367,0.052734,0.013672,0.013672,0.056641,0.011719,0.010742,0.030273,0.041016,0.035156,0,0.009766,0.010742,0,0,0.042969,0,0.00293,2
0.016602,0.001953,0.010742,0.005859,0.048828,0,0.021484,0.024414,0.000977,0.014648,0.024414,0.19141,0,0.014648,0,0,0,0,0.039062,0.007812,0,0.020508,0.00293,0.000977,0.001953,0.026367,0.005859,0.00293,0.014648,0.000977,0.010742,0.029297,0.003906,0.024414,0.005859,0,0.00293,0.020508,0.016602,0.018555,0.000977,0.000977,0.001953,0.015625,0.004883,0.007812,0.022461,0.064453,0.011719,0.010742,0.037109,0.019531,0.00293,0.022461,0.055664,0.021484,0.011719,0.005859,0.020508,0,0,0.024414,0,0.003906,2
0.004883,0.00293,0.004883,0.005859,0.099609,0,0.009766,0.03418,0.004883,0,0.070312,0.044922,0,0.024414,0,0,0.001953,0,0.027344,0.013672,0,0.051758,0.004883,0.008789,0.003906,0.027344,0.001953,0,0.022461,0.000977,0.03125,0.033203,0,0.016602,0.005859,0,0,0.025391,0.010742,0.007812,0,0,0.012695,0.006836,0.008789,0.008789,0.027344,0.046875,0.005859,0.017578,0.027344,0.005859,0.007812,0.03418,0.084961,0.02832,0.00293,0.004883,0.025391,0,0,0.035156,0,0.005859,2
0.004883,0.001953,0.010742,0.011719,0.050781,0,0.009766,0.020508,0.003906,0.010742,0.012695,0.013672,0,0.007812,0,0,0,0,0.049805,0.013672,0,0.029297,0.000977,0.005859,0.004883,0.014648,0.027344,0,0.022461,0.005859,0.013672,0.033203,0.003906,0.017578,0.008789,0,0.000977,0.014648,0.017578,0.016602,0.001953,0.001953,0.021484,0.094727,0.003906,0.014648,0.010742,0.030273,0.009766,0.013672,0.030273,0.018555,0.006836,0.040039,0.15625,0.025391,0,0.004883,0.017578,0,0,0.024414,0,0.011719,2
0.003906,0.00293,0.004883,0.009766,0.061523,0.001953,0.008789,0.020508,0.005859,0.007812,0.030273,0.082031,0,0.001953,0,0,0,0,0.037109,0.007812,0,0.023438,0.005859,0.003906,0.005859,0.026367,0.009766,0.004883,0.022461,0.009766,0.023438,0.045898,0.003906,0.022461,0.011719,0,0.00293,0.017578,0.019531,0.021484,0.00293,0.001953,0.009766,0.016602,0.006836,0.014648,0.019531,0.035156,0.009766,0.020508,0.013672,0.019531,0.005859,0.033203,0.1416,0.016602,0.006836,0.00293,0.020508,0,0,0.022461,0.00293,0.007812,2
0.00293,0,0.00293,0.007812,0.054688,0,0.014648,0.016602,0.00293,0.014648,0.032227,0.003906,0.000977,0.007812,0,0,0,0,0.046875,0.007812,0,0.011719,0,0.021484,0.001953,0.067383,0.033203,0,0.004883,0.000977,0.003906,0.033203,0,0.019531,0.004883,0.00293,0.007812,0.015625,0.020508,0.021484,0.001953,0,0.006836,0.056641,0,0.019531,0.013672,0.010742,0.006836,0.005859,0.03125,0.008789,0.017578,0.026367,0.15918,0.040039,0,0.008789,0.015625,0,0,0.06543,0.001953,0.014648,2
0.003906,0.00293,0.013672,0.00293,0.09375,0,0.010742,0.042969,0.000977,0.003906,0.057617,0.020508,0.003906,0.004883,0,0,0,0.000977,0.022461,0.023438,0,0.03125,0.000977,0.00293,0.008789,0.011719,0,0.001953,0.017578,0.009766,0.022461,0.056641,0,0.019531,0.011719,0.016602,0,0.025391,0.010742,0.007812,0,0.000977,0.003906,0.000977,0.005859,0.020508,0.032227,0.035156,0.019531,0.024414,0.077148,0.020508,0.010742,0.022461,0.039062,0.039062,0.007812,0.009766,0.019531,0,0,0.029297,0.00293,0.012695,2
0.007812,0,0.007812,0.011719,0.063477,0,0.015625,0.023438,0.003906,0.008789,0.042969,0.082031,0,0.007812,0.001953,0,0,0,0.042969,0.012695,0,0.008789,0,0.00293,0.001953,0.035156,0.006836,0,0.004883,0.004883,0.004883,0.037109,0.003906,0.035156,0.007812,0,0.004883,0.024414,0.012695,0.018555,0.001953,0.000977,0.006836,0.007812,0.000977,0.013672,0.015625,0.051758,0.006836,0.001953,0.041016,0.009766,0.013672,0.040039,0.12305,0.049805,0.000977,0.005859,0.008789,0,0,0.041016,0,0.009766,2
0.020508,0.000977,0.009766,0.004883,0.078125,0,0.015625,0.036133,0.000977,0.007812,0.032227,0.16992,0,0.012695,0,0,0,0,0.026367,0.008789,0,0.012695,0.00293,0.003906,0.001953,0.032227,0.00293,0.000977,0.008789,0.004883,0.018555,0.037109,0.006836,0.018555,0.005859,0,0.006836,0.027344,0.012695,0.024414,0,0,0.004883,0.012695,0.000977,0.005859,0.026367,0.058594,0.004883,0.007812,0.03418,0.008789,0.008789,0.022461,0.032227,0.053711,0.006836,0.006836,0.016602,0,0,0.026367,0,0.006836,2
0.001953,0,0.008789,0.006836,0.085938,0,0.013672,0.024414,0.001953,0.011719,0.039062,0.13086,0.000977,0.010742,0,0,0,0,0.029297,0.012695,0,0.021484,0.000977,0.00293,0.000977,0.024414,0.003906,0.003906,0.009766,0.001953,0.009766,0.017578,0.003906,0.017578,0.004883,0.001953,0.006836,0.021484,0.008789,0.024414,0.000977,0,0.015625,0.005859,0.008789,0.012695,0.02832,0.088867,0.004883,0.004883,0.046875,0.004883,0.010742,0.030273,0.055664,0.03418,0.00293,0.008789,0.017578,0,0,0.043945,0,0.006836,2
0.014648,0,0.006836,0.006836,0.042969,0,0.012695,0.015625,0,0.015625,0.027344,0.050781,0,0.005859,0.000977,0,0,0,0.027344,0.011719,0,0.011719,0,0.001953,0.001953,0.03125,0.021484,0,0.010742,0.001953,0.014648,0.041016,0.00293,0.024414,0.006836,0.000977,0.000977,0.02832,0.016602,0.020508,0,0,0.007812,0.021484,0,0.013672,0.022461,0.052734,0.008789,0.005859,0.027344,0.005859,0.015625,0.041992,0.19531,0.039062,0.003906,0.007812,0.013672,0.001953,0,0.029297,0,0.007812,2
0.021484,0.001953,0.006836,0.006836,0.070312,0,0.010742,0.021484,0.004883,0.017578,0.050781,0.091797,0,0.013672,0.003906,0,0,0,0.029297,0.00293,0,0.011719,0.000977,0.003906,0.000977,0.03418,0.006836,0.001953,0.012695,0.010742,0.010742,0.022461,0.010742,0.020508,0.009766,0.009766,0.007812,0.024414,0.010742,0.014648,0,0,0.003906,0.010742,0.00293,0.024414,0.018555,0.081055,0.009766,0.00293,0.041992,0.011719,0.007812,0.024414,0.083008,0.041016,0,0.005859,0.005859,0,0,0.03418,0,0.009766,2
0,0,0.010742,0.015625,0.029297,0,0.001953,0.013672,0,0.014648,0.073242,0,0.001953,0.010742,0,0,0,0,0.029297,0.013672,0,0.018555,0,0.000977,0.003906,0.033203,0.066406,0,0.011719,0.013672,0.005859,0.039062,0.00293,0.008789,0.009766,0.007812,0.003906,0.007812,0.009766,0.012695,0.004883,0.000977,0.026367,0.1748,0,0.010742,0.018555,0.00293,0.014648,0.007812,0.037109,0.017578,0.006836,0.022461,0.069336,0.043945,0,0.006836,0.011719,0,0,0.044922,0,0.005859,2
0.007812,0,0.005859,0.025391,0.05957,0,0.011719,0.022461,0.000977,0.022461,0.023438,0.09375,0,0.006836,0.009766,0,0,0,0.03125,0.005859,0,0.023438,0,0.005859,0.007812,0.03125,0.010742,0.001953,0.005859,0.000977,0.00293,0.005859,0.03418,0.027344,0,0,0.042969,0.041016,0.009766,0.016602,0.011719,0,0.007812,0.014648,0.004883,0.017578,0.022461,0.0625,0,0.006836,0.044922,0,0.010742,0.013672,0.11523,0.021484,0.006836,0.000977,0.003906,0,0,0.023438,0,0.014648,2
0.005859,0.001953,0.013672,0.014648,0.089844,0,0.014648,0.02832,0,0.00293,0.054688,0.058594,0.000977,0.005859,0,0,0,0,0.023438,0.015625,0,0.027344,0,0.003906,0.001953,0.040039,0.008789,0.000977,0.007812,0.006836,0.014648,0.032227,0.00293,0.021484,0.001953,0,0.008789,0.020508,0.010742,0.008789,0,0,0.015625,0.025391,0.001953,0.010742,0.018555,0.041992,0.00293,0.012695,0.03418,0.016602,0.009766,0.030273,0.12207,0.033203,0.001953,0.011719,0.012695,0,0,0.037109,0.000977,0.008789,2
0.004883,0.001953,0.012695,0.008789,0.082031,0,0.011719,0.032227,0.006836,0.001953,0.050781,0.089844,0.00293,0.017578,0,0,0,0,0.030273,0.014648,0,0.024414,0,0.004883,0.001953,0.013672,0.000977,0.00293,0.032227,0.00293,0.014648,0.045898,0,0.016602,0.006836,0,0.00293,0.021484,0.004883,0.022461,0,0.000977,0.006836,0.012695,0.004883,0.021484,0.030273,0.039062,0.010742,0.011719,0.021484,0.013672,0.011719,0.035156,0.073242,0.027344,0.001953,0.007812,0.023438,0,0,0.045898,0.000977,0.009766,2
0,0.078125,0.042969,0,0.038086,0.022461,0.004883,0.080078,0.035156,0,0,0,0.019531,0,0,0,0.13867,0.017578,0,0.076172,0,0,0.041992,0,0,0,0.000977,0.040039,0.006836,0.02832,0.010742,0,0,0.016602,0.025391,0,0,0.050781,0,0,0,0,0,0,0.027344,0.05957,0.018555,0.007812,0.003906,0.000977,0,0,0,0.000977,0.011719,0,0.06543,0,0.021484,0,0,0,0,0.006836,4
0.005859,0.084961,0.033203,0,0.070312,0.041016,0.004883,0.05957,0.035156,0,0,0.030273,0.02832,0,0,0,0.10645,0.016602,0,0.066406,0,0,0.040039,0,0,0,0,0.040039,0.007812,0.027344,0.009766,0,0,0.008789,0.032227,0,0,0.040039,0,0,0,0.000977,0,0,0.03125,0.051758,0.009766,0.063477,0,0,0,0,0,0,0.008789,0,0.040039,0,0.003906,0,0,0,0,0.000977,4
0.000977,0.11816,0.016602,0,0.063477,0,0.004883,0.064453,0.03418,0,0,0.00293,0,0.00293,0,0,0.19141,0.007812,0,0.099609,0,0,0.054688,0,0,0,0,0.010742,0.00293,0.008789,0.015625,0,0,0.032227,0.015625,0,0,0.039062,0,0,0,0,0,0,0.021484,0.041992,0.025391,0.030273,0,0.004883,0,0,0,0,0.030273,0,0.044922,0,0.010742,0,0,0,0,0.00293,4
0,0.10156,0.045898,0.00293,0.099609,0.03418,0,0.13281,0,0,0,0.012695,0.012695,0,0,0,0.12012,0.038086,0,0.080078,0,0,0.03125,0,0,0,0,0.058594,0.001953,0.03125,0.003906,0,0,0.009766,0.03418,0,0,0.02832,0,0,0,0,0.000977,0,0.046875,0.011719,0.005859,0.010742,0,0,0,0,0,0.000977,0.003906,0,0.036133,0,0.00293,0,0,0,0,0,4
0.006836,0.061523,0.009766,0,0,0.12793,0,0.009766,0.1543,0,0,0,0.076172,0.092773,0,0,0.068359,0.016602,0,0.045898,0,0,0.019531,0,0,0,0,0.005859,0.001953,0.061523,0,0,0,0,0.036133,0,0,0.005859,0,0,0,0.000977,0,0,0.049805,0,0.004883,0,0.02832,0.00293,0,0,0,0,0,0,0.063477,0,0.009766,0,0,0,0.039062,0,4
0.015625,0.09082,0.017578,0,0.006836,0,0.046875,0.037109,0.099609,0,0,0,0.00293,0,0,0,0.16504,0.003906,0.00293,0.075195,0,0,0.052734,0,0,0,0,0.019531,0.011719,0.008789,0.008789,0,0,0.018555,0.008789,0,0,0.041992,0.003906,0.000977,0,0,0.006836,0,0.050781,0.050781,0.041992,0.009766,0.006836,0.00293,0,0,0,0.000977,0.00293,0,0.044922,0,0.018555,0,0,0,0,0.022461,4
0,0.11133,0.010742,0,0,0.097656,0,0.018555,0.087891,0,0,0,0.10352,0.020508,0,0.017578,0.13086,0.02832,0,0.050781,0,0,0.052734,0,0,0,0,0.004883,0.001953,0.085938,0.004883,0,0,0,0.022461,0,0,0.003906,0,0,0,0.016602,0,0,0.052734,0,0.009766,0,0.011719,0.00293,0,0,0,0,0,0,0.023438,0,0.006836,0,0,0,0.021484,0,4
0.00293,0.080078,0.043945,0,0.1084,0.003906,0.000977,0.09668,0.001953,0,0,0.080078,0.00293,0,0,0,0.012695,0.10547,0,0.058594,0,0,0.013672,0,0,0,0,0.051758,0,0.005859,0,0,0,0.017578,0.014648,0,0,0.057617,0,0,0,0,0,0,0.025391,0.063477,0.007812,0.084961,0.00293,0,0,0,0,0,0.013672,0,0.037109,0,0.001953,0,0,0,0,0.00293,4
0.00293,0.066406,0.027344,0,0.049805,0.02832,0.021484,0.060547,0.016602,0,0,0.004883,0.042969,0,0,0,0.095703,0.026367,0.005859,0.048828,0,0,0.073242,0,0.000977,0,0,0.027344,0.03418,0.030273,0.018555,0,0,0.016602,0.012695,0,0,0.046875,0,0.001953,0,0.00293,0.001953,0,0.0625,0.017578,0.03418,0.004883,0.010742,0.008789,0,0,0,0.006836,0.006836,0,0.049805,0,0.013672,0,0,0,0.006836,0.011719,4
0.000977,0.072266,0.014648,0,0.11231,0,0.005859,0.082031,0,0,0,0.080078,0,0,0,0,0.0625,0.019531,0,0.066406,0,0,0.12109,0,0,0,0,0.012695,0.004883,0.001953,0.003906,0,0,0.027344,0.006836,0,0,0.053711,0,0,0,0,0.000977,0,0.070312,0.035156,0.02832,0.046875,0,0,0,0,0,0,0.021484,0,0.041992,0,0.00293,0,0,0,0,0.00293,4
0.008789,0.048828,0.018555,0,0.026367,0.004883,0.008789,0.063477,0.003906,0,0,0,0.03125,0.000977,0,0,0.053711,0.073242,0.000977,0.083008,0,0,0.09375,0.000977,0.001953,0,0,0.027344,0.013672,0.044922,0.024414,0,0,0.013672,0.014648,0,0,0.023438,0,0,0,0,0.000977,0,0.10449,0.030273,0.042969,0.00293,0.007812,0,0,0,0.001953,0.003906,0.003906,0,0.081055,0,0.023438,0,0,0,0,0.010742,4
0.012695,0.076172,0.015625,0,0.027344,0.000977,0.008789,0.055664,0.16797,0,0,0.022461,0,0.018555,0,0,0.095703,0,0.000977,0.11523,0,0,0.035156,0,0,0,0,0.007812,0.007812,0.00293,0.00293,0,0,0.012695,0.011719,0,0,0.038086,0,0,0,0,0,0,0.030273,0.041016,0.020508,0.072266,0.008789,0.00293,0,0,0,0,0.03418,0,0.020508,0,0.027344,0,0,0,0,0.004883,4
0.007812,0.13672,0.037109,0,0.092773,0.000977,0,0.095703,0.021484,0,0,0.020508,0.000977,0,0,0,0.1377,0.011719,0,0.11426,0,0,0.035156,0,0,0,0,0.014648,0,0.016602,0,0,0,0.029297,0.012695,0,0,0.024414,0,0,0,0,0,0,0.020508,0.057617,0.001953,0.044922,0,0,0,0,0,0,0.051758,0,0.004883,0,0.004883,0,0,0,0,0.00293,4
0.005859,0.087891,0.039062,0,0.018555,0.00293,0.001953,0.038086,0.15723,0,0,0,0.009766,0.006836,0,0,0.092773,0.025391,0,0.074219,0,0,0.030273,0,0,0,0,0.05957,0.004883,0.063477,0.004883,0,0,0.013672,0.044922,0,0,0.027344,0,0,0,0,0,0,0.029297,0.033203,0.009766,0.017578,0.012695,0,0,0,0,0,0.001953,0,0.068359,0,0.016602,0,0,0,0,0.000977,4
0.003906,0.10547,0.037109,0,0.013672,0.006836,0.003906,0.038086,0.041992,0,0,0.012695,0.020508,0,0,0,0.30566,0.018555,0,0.11621,0,0,0.023438,0,0,0,0,0.011719,0.007812,0.025391,0.009766,0,0,0.011719,0.018555,0,0,0.019531,0,0,0,0,0,0,0.014648,0.029297,0.005859,0.025391,0.008789,0.004883,0,0,0,0.00293,0.009766,0,0.027344,0,0.018555,0,0,0,0,0,4
0.001953,0.071289,0.032227,0,0.043945,0,0.003906,0.045898,0.076172,0,0,0.0625,0.005859,0.000977,0,0,0.11426,0.000977,0,0.064453,0,0,0.041016,0,0,0,0,0.024414,0.000977,0.032227,0.004883,0,0,0.029297,0.019531,0,0,0.052734,0,0,0,0,0,0,0.022461,0.049805,0.013672,0.087891,0.003906,0,0,0,0,0,0.041016,0,0.042969,0,0.004883,0,0,0,0,0.003906,4
0.003906,0.004883,0.009766,0.00293,0.095703,0,0.013672,0.036133,0,0,0.027344,0.081055,0.008789,0.003906,0,0.014648,0,0.001953,0.016602,0.005859,0,0.018555,0.027344,0.004883,0.001953,0.00293,0.000977,0.009766,0.035156,0.009766,0.052734,0,0,0.012695,0.014648,0,0,0.033203,0.005859,0.006836,0,0.004883,0.004883,0.005859,0.025391,0.015625,0.027344,0.06543,0.010742,0.030273,0.000977,0.021484,0,0.023438,0.14063,0,0.017578,0.000977,0.030273,0,0,0,0.004883,0.004883,5
0.012695,0,0.000977,0.017578,0.013672,0,0.017578,0.006836,0.000977,0.020508,0.008789,0.005859,0.000977,0.012695,0,0.001953,0,0.000977,0.049805,0.003906,0,0.016602,0.011719,0.006836,0.009766,0.005859,0.070312,0.000977,0.011719,0.006836,0.030273,0.001953,0.001953,0.03418,0.005859,0,0.000977,0.015625,0.039062,0.045898,0.025391,0.004883,0.035156,0.17188,0.010742,0.018555,0.010742,0.001953,0.009766,0.007812,0,0.010742,0.006836,0.040039,0.10156,0,0.006836,0,0.008789,0,0,0.008789,0.003906,0.023438,5
0.003906,0.001953,0.001953,0.013672,0.036133,0.000977,0.009766,0.013672,0.014648,0.004883,0,0,0.009766,0.010742,0,0,0.009766,0.000977,0.013672,0.005859,0,0,0.030273,0.005859,0.015625,0,0.11231,0,0.00293,0.008789,0.009766,0,0,0.037109,0.007812,0,0,0.021484,0.045898,0.024414,0.008789,0.00293,0.030273,0.18457,0.03125,0.016602,0.014648,0.015625,0.003906,0.003906,0,0,0.000977,0.004883,0.12402,0,0.017578,0,0.003906,0,0,0,0.008789,0.052734,5
0.019531,0.001953,0.008789,0.025391,0.019531,0.000977,0.018555,0.004883,0.006836,0.018555,0.008789,0.001953,0.004883,0.019531,0,0,0,0,0.02832,0.00293,0,0.015625,0.011719,0.011719,0.006836,0.012695,0.079102,0.000977,0.00293,0.003906,0.010742,0.005859,0.000977,0.099609,0.011719,0,0.000977,0.033203,0.037109,0.033203,0.012695,0.001953,0.022461,0.12012,0.006836,0.024414,0.019531,0.008789,0.009766,0.006836,0.00293,0.006836,0.00293,0.018555,0.10156,0,0.006836,0,0.010742,0,0,0.004883,0.005859,0.035156,5
0.006836,0.000977,0.000977,0.033203,0.001953,0,0.007812,0.004883,0.00293,0.058594,0.006836,0,0.001953,0.000977,0,0.001953,0.001953,0.001953,0.026367,0.003906,0,0.014648,0.00293,0.03418,0.024414,0.023438,0.13672,0,0.001953,0.003906,0.00293,0.000977,0.021484,0.006836,0,0,0.019531,0.006836,0.055664,0.039062,0.12695,0.00293,0.047852,0.085938,0.008789,0.001953,0.015625,0,0.00293,0.007812,0.016602,0.000977,0.03125,0.016602,0.003906,0,0,0.004883,0.020508,0,0,0.004883,0.008789,0.03125,5
0.006836,0.007812,0.016602,0.007812,0.014648,0,0.005859,0.013672,0.001953,0.009766,0.020508,0,0.003906,0.00293,0,0.000977,0.000977,0.000977,0.005859,0.009766,0,0.020508,0.022461,0.03125,0.026367,0.000977,0.09082,0.000977,0.03418,0.013672,0.044922,0.009766,0.000977,0.030273,0.013672,0,0,0.009766,0.021484,0.009766,0.012695,0.000977,0.040039,0.11328,0.020508,0.035156,0.032227,0.011719,0.015625,0.004883,0.004883,0.036133,0.013672,0.006836,0.047852,0,0.003906,0.006836,0.030273,0,0,0.003906,0.001953,0.043945,5
0,0.004883,0.000977,0.0625,0,0.003906,0.001953,0.000977,0.006836,0.089844,0.006836,0,0.007812,0.027344,0,0,0.001953,0,0.03125,0.004883,0,0.005859,0.021484,0.064453,0.015625,0.017578,0.02832,0,0.015625,0.004883,0.049805,0.00293,0.083008,0.000977,0.006836,0,0.010742,0.001953,0.030273,0.02832,0.09668,0,0.058594,0.013672,0.005859,0,0.013672,0,0.014648,0.00293,0.008789,0.000977,0.041992,0.03125,0,0,0,0.008789,0.03125,0,0,0.006836,0.006836,0.016602,5
0.000977,0.017578,0.001953,0.060547,0,0,0.00293,0.000977,0.003906,0.075195,0.019531,0,0.001953,0.016602,0,0.00293,0.005859,0,0.013672,0.009766,0,0.001953,0.013672,0.045898,0.03125,0.03125,0.022461,0,0.026367,0.007812,0.027344,0,0.097656,0,0.004883,0,0.026367,0,0.035156,0.041992,0.11523,0.004883,0.02832,0.00293,0.004883,0,0.017578,0,0.008789,0.012695,0.000977,0.008789,0.032227,0.007812,0,0,0,0.013672,0.045898,0.001953,0,0.016602,0.012695,0.015625,5
0.007812,0.003906,0.001953,0.023438,0.006836,0.001953,0.012695,0.004883,0.009766,0.047852,0.004883,0,0.001953,0.010742,0,0,0,0,0.035156,0.003906,0,0.003906,0.005859,0.009766,0.013672,0.000977,0.17188,0,0.009766,0.004883,0.010742,0,0.003906,0.007812,0.007812,0,0,0.003906,0.040039,0.041016,0.10742,0,0.046875,0.19531,0.008789,0.003906,0.015625,0.000977,0.004883,0.011719,0,0,0.007812,0.019531,0.019531,0,0.000977,0,0.007812,0,0,0.00293,0.001953,0.030273,5
0.009766,0.000977,0.000977,0.023438,0.000977,0.000977,0.005859,0.005859,0,0.017578,0.00293,0,0.001953,0.012695,0,0.00293,0,0.000977,0.00293,0.003906,0,0.005859,0.009766,0.036133,0.036133,0.005859,0.125,0,0.003906,0.005859,0.030273,0.000977,0.001953,0.005859,0.007812,0,0.00293,0.006836,0.050781,0.018555,0.057617,0.004883,0.080078,0.10449,0.013672,0.007812,0.048828,0,0.015625,0.006836,0,0.011719,0.022461,0.000977,0.009766,0,0.013672,0.010742,0.029297,0,0,0.011719,0.008789,0.091797,5
0.004883,0.004883,0.000977,0.037109,0.005859,0,0.001953,0.000977,0.019531,0.030273,0.001953,0,0,0.022461,0,0,0,0.001953,0.022461,0.007812,0,0.015625,0.006836,0.02832,0.022461,0.015625,0.13477,0,0.00293,0.00293,0.017578,0,0.033203,0.000977,0.005859,0,0.008789,0.003906,0.041992,0.025391,0.13184,0.000977,0.064453,0.11914,0.00293,0.004883,0.027344,0.000977,0.00293,0.007812,0.001953,0,0.026367,0.012695,0.00293,0,0.001953,0.000977,0.020508,0,0,0.00293,0.00293,0.033203,5
0.001953,0.001953,0.00293,0.027344,0.004883,0,0.00293,0.001953,0.004883,0.037109,0.009766,0,0.004883,0.008789,0,0,0.000977,0,0.007812,0.007812,0,0.011719,0.008789,0.015625,0.013672,0.012695,0.12891,0,0.005859,0.004883,0.014648,0,0.029297,0.00293,0.005859,0,0.019531,0.006836,0.035156,0.019531,0.10352,0,0.038086,0.23438,0.009766,0.005859,0.010742,0.001953,0.008789,0.001953,0.005859,0.000977,0.012695,0.016602,0.025391,0,0.00293,0.00293,0.011719,0,0,0.001953,0.005859,0.036133,5
0.006836,0.00293,0.008789,0.029297,0.00293,0,0.007812,0.00293,0.006836,0.13184,0.000977,0,0.004883,0.007812,0,0.003906,0.003906,0,0.037109,0.005859,0,0.001953,0.022461,0.006836,0.008789,0.008789,0.078125,0.001953,0.007812,0.004883,0.039062,0,0.068359,0.013672,0.007812,0,0.006836,0.005859,0.03418,0.025391,0.14551,0,0.036133,0.067383,0.008789,0.005859,0.015625,0.000977,0.006836,0.001953,0,0.007812,0.014648,0.047852,0.004883,0,0.005859,0,0.00293,0,0,0.000977,0.010742,0.007812,5
0.007812,0.001953,0.006836,0.03125,0.008789,0.000977,0.006836,0.013672,0.000977,0.023438,0.012695,0,0.00293,0.005859,0,0.00293,0.003906,0,0.013672,0.008789,0,0.015625,0.013672,0.021484,0.009766,0.010742,0.097656,0.000977,0.045898,0.007812,0.026367,0,0.003906,0.008789,0.003906,0,0.000977,0.012695,0.037109,0.033203,0.071289,0.005859,0.042969,0.11719,0.02832,0.005859,0.024414,0.006836,0.011719,0.005859,0.000977,0.010742,0.015625,0.026367,0.044922,0,0.011719,0.001953,0.019531,0,0,0.005859,0.010742,0.027344,5
