@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 numeric
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute V96 numeric
@attribute V97 numeric
@attribute V98 numeric
@attribute V99 numeric
@attribute V100 numeric
@attribute Class {1,2}

@data
98.376719,98.37861,98.380866,98.383557,98.386769,98.390601,98.395174,98.400629,98.407139,98.414907,98.424175,98.435234,98.448429,98.464173,98.482959,98.505374,98.53212,98.564032,98.60211,98.647544,98.701756,98.766441,98.843622,98.935714,99.045597,99.176709,99.333151,99.519815,99.742542,100.008297,100.325394,100.703751,101.155204,101.693873,102.336608,103.103514,104.018579,105.110426,106.413209,107.967677,109.822455,112.035559,114.676216,117.827023,121.586538,117.827023,114.676216,112.035559,109.822455,107.967677,106.413209,105.110426,104.018579,103.103514,102.336608,101.693873,101.155204,100.703751,100.325394,100.008297,99.742542,99.519815,99.333151,99.176709,99.045597,98.935714,98.843622,98.766441,98.701756,98.647544,98.60211,98.564032,98.53212,98.505374,98.482959,98.464173,98.448429,98.435234,98.424175,98.414907,98.407139,98.400629,98.395174,98.390601,98.386769,98.383557,98.380866,98.37861,98.376719,98.375135,98.373807,98.372694,98.371761,98.370979,98.370324,98.369775,98.369315,98.368929,98.368606,98.368335,2
93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172273,93.172272,93.172272,93.172272,93.172271,93.172271,93.17227,93.172269,93.172267,93.172266,93.172263,93.17226,93.172256,93.172251,93.172245,93.172236,93.172225,93.17221,93.172192,93.172167,93.172135,93.172094,93.17204,93.17197,93.171879,93.171761,93.171608,93.171409,93.17115,93.170813,93.170376,93.169807,93.169069,93.168109,93.166862,93.165242,93.163137,93.1604,93.156845,93.152225,93.146222,93.138421,93.128284,93.115112,93.097995,93.075753,93.04685,93.009293,92.96049,92.897072,92.814665,92.707581,92.568431,92.387614,92.152653,91.847333,91.450587,90.935038,90.265111,89.394578,88.263369,86.793426,84.883317,82.401236,79.175911,74.984781,69.538641,74.984781,79.175911,82.401236,84.883317,86.793426,88.263369,89.394578,90.265111,90.935038,91.450587,91.847333,92.152653,92.387614,92.568431,92.707581,92.814665,1
189.954489,189.954461,189.954426,189.954382,189.954327,189.954257,189.954168,189.954057,189.953916,189.953739,189.953516,189.953234,189.952878,189.952429,189.951863,189.951148,189.950247,189.949111,189.947677,189.945868,189.943586,189.940708,189.937077,189.932496,189.926718,189.919429,189.910234,189.898635,189.884003,189.865546,189.842262,189.81289,189.775838,189.729097,189.670136,189.595757,189.50193,189.383571,189.234263,189.045914,188.808318,188.508597,188.130506,187.653554,187.051891,186.292909,185.335474,184.127693,182.604109,180.682148,178.257643,175.199194,171.341039,166.474076,160.334528,152.589648,160.334528,166.474076,171.341039,175.199194,178.257643,180.682148,182.604109,184.127693,185.335474,186.292909,187.051891,187.653554,188.130506,188.508597,188.808318,189.045914,189.234263,189.383571,189.50193,189.595757,189.670136,189.729097,189.775838,189.81289,189.842262,189.865546,189.884003,189.898635,189.910234,189.919429,189.926718,189.932496,189.937077,189.940708,189.943586,189.945868,189.947677,189.949111,189.950247,189.951148,189.951863,189.952429,189.952878,189.953234,1
171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.360569,171.36057,171.36057,171.36057,171.36057,171.36057,171.360571,171.360571,171.360572,171.360573,171.360574,171.360575,171.360577,171.360579,171.360582,171.360585,171.36059,171.360596,171.360605,171.360615,171.360629,171.360647,171.360671,171.360701,171.36074,171.360792,171.360859,171.360945,171.361058,171.361205,171.361395,171.361643,171.361965,171.362383,171.362927,171.363634,171.364553,171.365747,171.367299,171.369316,171.371939,171.375347,171.379778,171.385536,171.393021,171.40275,171.415395,171.431831,171.453195,171.480963,171.517056,171.563969,171.624947,171.704204,171.807223,171.941125,172.11517,172.341391,172.635432,173.017623,173.514392,174.160086,174.999354,176.090225,177.508129,179.351107,181.74659,184.860216,188.907276,194.167604,201.004926,209.89201,221.443352,236.457673,221.443352,209.89201,201.004926,194.167604,188.907276,184.860216,181.74659,179.351107,177.508129,176.090225,174.999354,174.160086,173.514392,173.017623,2
26514.15763,26607.71025,26720.07007,26855.01796,27017.09488,27211.75465,27445.54754,27726.34059,28063.58241,28468.62108,28955.08602,29539.34665,30241.06314,31083.84805,32096.06083,33311.76212,34771.85992,36525.48607,38631.64955,36525.48607,34771.85992,33311.76212,32096.06083,31083.84805,30241.06314,29539.34665,28955.08602,28468.62108,28063.58241,27726.34059,27445.54754,27211.75465,27017.09488,26855.01796,26720.07007,26607.71025,26514.15763,26436.26419,26371.40884,26317.40921,26272.44824,26235.013,26203.8438,26177.89182,26156.28378,26138.29257,26123.31279,26110.84039,26100.45566,26091.80916,26084.60995,26078.61577,26073.62491,26069.46944,26066.00954,26063.12876,26060.73018,26058.73308,26057.07026,26055.68577,26054.53302,26053.57323,26052.77408,26052.1087,26051.5547,26051.09342,26050.70936,26050.38958,26050.12333,26049.90164,26049.71706,26049.56338,26049.43542,26049.32888,26049.24017,26049.16631,26049.10481,26049.05361,26049.01098,26048.97548,26048.94592,26048.92132,26048.90083,26048.88377,26048.86956,26048.85774,26048.84789,26048.83969,26048.83287,26048.82718,26048.82245,26048.81851,26048.81523,26048.8125,26048.81022,26048.80833,26048.80675,26048.80544,26048.80435,26048.80344,2
457.743351,457.743351,457.743351,457.743351,457.743352,457.743352,457.743352,457.743352,457.743353,457.743353,457.743354,457.743355,457.743356,457.743357,457.743359,457.743362,457.743365,457.743369,457.743374,457.743381,457.743389,457.7434,457.743415,457.743433,457.743457,457.743487,457.743526,457.743577,457.743642,457.743726,457.743834,457.743973,457.744152,457.744383,457.744681,457.745064,457.745557,457.746193,457.747012,457.748067,457.749425,457.751175,457.753429,457.756333,457.760073,457.76489,457.771095,457.779088,457.789383,457.802644,457.819726,457.841728,457.870069,457.906575,457.953598,458.014167,458.092186,458.19268,458.322126,458.488863,458.703635,458.98028,459.336623,459.795623,460.386854,461.148411,462.129363,463.392913,465.020475,467.116915,469.817312,473.295655,477.776062,483.547213,490.980954,500.556254,512.890069,528.777086,549.240937,575.600145,549.240937,528.777086,512.890069,500.556254,490.980954,483.547213,477.776062,473.295655,469.817312,467.116915,465.020475,463.392913,462.129363,461.148411,460.386854,459.795623,459.336623,458.98028,458.703635,458.488863,2
87.177459,87.177459,87.177459,87.177459,87.177459,87.177459,87.177459,87.17746,87.17746,87.17746,87.17746,87.177461,87.177461,87.177462,87.177463,87.177464,87.177465,87.177467,87.177468,87.177471,87.177474,87.177477,87.177482,87.177487,87.177494,87.177503,87.177513,87.177526,87.177542,87.177562,87.177586,87.177617,87.177654,87.1777,87.177758,87.177829,87.177917,87.178026,87.17816,87.178327,87.178533,87.178788,87.179104,87.179494,87.179978,87.180576,87.181315,87.182231,87.183364,87.184766,87.1865,87.188647,87.191303,87.194589,87.198655,87.203687,87.209914,87.217618,87.227151,87.238947,87.253544,87.271605,87.293954,87.321609,87.355828,87.39817,87.450564,87.515395,87.595615,87.69488,87.817708,87.969693,88.157758,88.390466,88.678415,89.03472,89.475606,90.021151,90.696201,91.531498,92.565081,93.844022,95.426563,97.384776,99.80784,102.806102,106.516106,111.10681,106.516106,102.806102,99.80784,97.384776,95.426563,93.844022,92.565081,91.531498,90.696201,90.021151,89.475606,89.03472,2
190.518206,190.518195,190.518182,190.518166,190.518148,190.518126,190.5181,190.518069,190.518032,190.517989,190.517937,190.517876,190.517803,190.517716,190.517613,190.517491,190.517345,190.517173,190.516968,190.516724,190.516435,190.516092,190.515683,190.515199,190.514623,190.513939,190.513126,190.512161,190.511015,190.509653,190.508036,190.506115,190.503832,190.501122,190.497902,190.494077,190.489533,190.484137,190.477726,190.470111,190.461067,190.450323,190.437561,190.422402,190.404395,190.383006,190.357599,190.32742,190.291573,190.248992,190.198412,190.138332,190.066966,189.982196,189.881502,189.761894,189.619819,189.451057,189.250596,189.01248,188.729637,188.393666,187.994587,187.520545,186.957461,186.288608,185.49412,184.550397,183.429407,182.097853,180.516184,178.637418,176.405748,173.754888,170.606096,166.865843,162.423029,157.145689,150.877066,157.145689,162.423029,166.865843,170.606096,173.754888,176.405748,178.637418,180.516184,182.097853,183.429407,184.550397,185.49412,186.288608,186.957461,187.520545,187.994587,188.393666,188.729637,189.01248,189.250596,189.451057,1
1.201231,1.201232,1.201232,1.201232,1.201233,1.201234,1.201235,1.201236,1.201238,1.20124,1.201243,1.201247,1.201251,1.201258,1.201265,1.201276,1.201289,1.201306,1.201328,1.201357,1.201394,1.201441,1.201503,1.201583,1.201685,1.201818,1.20199,1.202211,1.202498,1.202867,1.203345,1.203962,1.204759,1.205789,1.20712,1.208838,1.211058,1.213926,1.217631,1.222417,1.2286,1.236587,1.246905,1.260233,1.277452,1.299695,1.328428,1.365547,1.413498,1.475442,1.555462,1.658834,1.792371,1.658834,1.555462,1.475442,1.413498,1.365547,1.328428,1.299695,1.277452,1.260233,1.246905,1.236587,1.2286,1.222417,1.217631,1.213926,1.211058,1.208838,1.20712,1.205789,1.204759,1.203962,1.203345,1.202867,1.202498,1.202211,1.20199,1.201818,1.201685,1.201583,1.201503,1.201441,1.201394,1.201357,1.201328,1.201306,1.201289,1.201276,1.201265,1.201258,1.201251,1.201247,1.201243,1.20124,1.201238,1.201236,1.201235,1.201234,2
7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.673679,7.67368,7.67368,7.67368,7.673681,7.673681,7.673682,7.673683,7.673684,7.673686,7.673688,7.67369,7.673693,7.673698,7.673703,7.67371,7.673719,7.67373,7.673744,7.673763,7.673786,7.673817,7.673855,7.673905,7.673969,7.67405,7.674154,7.674288,7.674459,7.674678,7.674959,7.675318,7.675778,7.676368,7.677123,7.67809,7.679328,7.680914,7.682946,7.685548,7.68888,7.693148,7.698614,7.705615,7.714582,7.726066,7.740775,7.759613,7.78374,7.814642,7.854219,7.904908,7.969829,8.052978,8.159472,8.295865,8.470552,8.694286,8.980836,9.347838,9.817882,10.419898,11.190937,10.419898,9.817882,9.347838,8.980836,8.694286,8.470552,8.295865,8.159472,8.052978,7.969829,7.904908,2
1187.617464,1187.64037,1187.668421,1187.702773,1187.744841,1187.796358,1187.859447,1187.936707,1188.031322,1188.147188,1188.289081,1188.462845,1188.67564,1188.936234,1189.255361,1189.646172,1190.124765,1190.710861,1191.428605,1192.307569,1193.383965,1194.702141,1196.316406,1198.293266,1200.714168,1203.678853,1207.309465,1211.755584,1217.200389,1223.868205,1232.033744,1242.033425,1254.279232,1269.27569,1287.640648,1310.13074,1337.67255,1371.400796,1412.705074,1463.287108,1525.230868,1601.088422,1525.230868,1463.287108,1412.705074,1371.400796,1337.67255,1310.13074,1287.640648,1269.27569,1254.279232,1242.033425,1232.033744,1223.868205,1217.200389,1211.755584,1207.309465,1203.678853,1200.714168,1198.293266,1196.316406,1194.702141,1193.383965,1192.307569,1191.428605,1190.710861,1190.124765,1189.646172,1189.255361,1188.936234,1188.67564,1188.462845,1188.289081,1188.147188,1188.031322,1187.936707,1187.859447,1187.796358,1187.744841,1187.702773,1187.668421,1187.64037,1187.617464,1187.598759,1187.583485,1187.571013,1187.560829,1187.552512,1187.545721,1187.540175,1187.535647,1187.531949,1187.52893,1187.526464,1187.524451,1187.522807,1187.521464,1187.520368,1187.519473,1187.518742,2
1.429879,1.431569,1.433551,1.435878,1.438607,1.44181,1.445568,1.449976,1.455149,1.461219,1.46834,1.476696,1.486499,1.498002,1.511498,1.527334,1.545913,1.567713,1.59329,1.567713,1.545913,1.527334,1.511498,1.498002,1.486499,1.476696,1.46834,1.461219,1.455149,1.449976,1.445568,1.44181,1.438607,1.435878,1.433551,1.431569,1.429879,1.428439,1.427211,1.426165,1.425273,1.424513,1.423866,1.423314,1.422843,1.422442,1.4221,1.421809,1.421561,1.421349,1.421169,1.421015,1.420884,1.420772,1.420677,1.420596,1.420527,1.420468,1.420418,1.420375,1.420339,1.420308,1.420281,1.420259,1.420239,1.420223,1.420209,1.420197,1.420187,1.420178,1.420171,1.420165,1.420159,1.420155,1.420151,1.420147,1.420145,1.420142,1.42014,1.420138,1.420137,1.420136,1.420135,1.420134,1.420133,1.420132,1.420132,1.420131,1.420131,1.42013,1.42013,1.42013,1.42013,1.420129,1.420129,1.420129,1.420129,1.420129,1.420129,1.420129,2
8027.967641,8028.704299,8029.614763,8030.740041,8032.130815,8033.849727,8035.974197,8038.599912,8041.845135,8045.856031,8050.813254,8056.940077,8064.512456,8073.871453,8085.4386,8099.734886,8117.40422,8139.242434,8166.233131,8199.591979,8240.821474,8291.778605,8354.7585,8432.597793,8528.802395,8647.705393,8794.662219,8976.291859,9200.774975,9478.222362,9821.130348,10244.94362,10768.75089,11416.1446,10768.75089,10244.94362,9821.130348,9478.222362,9200.774975,8976.291859,8794.662219,8647.705393,8528.802395,8432.597793,8354.7585,8291.778605,8240.821474,8199.591979,8166.233131,8139.242434,8117.40422,8099.734886,8085.4386,8073.871453,8064.512456,8056.940077,8050.813254,8045.856031,8041.845135,8038.599912,8035.974197,8033.849727,8032.130815,8030.740041,8029.614763,8028.704299,8027.967641,8027.37161,8026.889361,8026.499172,8026.18347,8025.928034,8025.721361,8025.554141,8025.418844,8025.309374,8025.220802,8025.149139,8025.091155,8025.044241,8025.006283,8024.97557,8024.950721,8024.930616,8024.914348,8024.901186,8024.890537,8024.88192,8024.874948,8024.869308,8024.864744,8024.861051,8024.858063,8024.855646,8024.85369,8024.852108,8024.850827,8024.849791,8024.848953,8024.848275,2
775.251412,775.251421,775.251433,775.251447,775.251465,775.251488,775.251516,775.251551,775.251594,775.251648,775.251716,775.2518,775.251904,775.252034,775.252196,775.252397,775.252648,775.252961,775.253349,775.253833,775.254436,775.255186,775.25612,775.257283,775.258731,775.260534,775.262778,775.265572,775.26905,775.273381,775.278773,775.285485,775.293842,775.304247,775.3172,775.333327,775.353405,775.378401,775.409522,775.448267,775.496504,775.556558,775.631325,775.724409,775.840298,775.984579,776.164206,776.387841,776.666264,777.012898,777.444454,777.981736,778.650647,779.483434,780.520246,781.811066,783.418123,785.418893,787.909832,791.011025,794.871979,799.678827,805.663304,813.113917,822.389854,833.9383,848.315998,866.216086,888.501512,916.24664,950.789042,916.24664,888.501512,866.216086,848.315998,833.9383,822.389854,813.113917,805.663304,799.678827,794.871979,791.011025,787.909832,785.418893,783.418123,781.811066,780.520246,779.483434,778.650647,777.981736,777.444454,777.012898,776.666264,776.387841,776.164206,775.984579,775.840298,775.724409,775.631325,775.556558,2
166.062117,166.06119,166.060076,166.058736,166.057126,166.05519,166.052863,166.050066,166.046704,166.042663,166.037805,166.031966,166.024948,166.016511,166.00637,165.994179,165.979526,165.961913,165.940741,165.915292,165.884701,165.847929,165.803728,165.750598,165.686733,165.609965,165.517688,165.406767,165.273436,165.113168,164.920521,164.688952,164.410598,164.076007,163.673817,163.190372,162.609253,161.910729,161.071078,160.06179,158.84859,157.390282,155.637346,153.530257,150.997463,147.952958,144.293359,139.894394,134.606687,128.250682,120.610546,111.426839,100.387708,87.118293,100.387708,111.426839,120.610546,128.250682,134.606687,139.894394,144.293359,147.952958,150.997463,153.530257,155.637346,157.390282,158.84859,160.06179,161.071078,161.910729,162.609253,163.190372,163.673817,164.076007,164.410598,164.688952,164.920521,165.113168,165.273436,165.406767,165.517688,165.609965,165.686733,165.750598,165.803728,165.847929,165.884701,165.915292,165.940741,165.961913,165.979526,165.994179,166.00637,166.016511,166.024948,166.031966,166.037805,166.042663,166.046704,166.050066,1
4.476851,4.476848,4.476844,4.476839,4.476834,4.476827,4.476818,4.476808,4.476795,4.476779,4.47676,4.476737,4.476708,4.476674,4.476631,4.476579,4.476515,4.476438,4.476343,4.476227,4.476085,4.475912,4.4757,4.475441,4.475124,4.474738,4.474265,4.473687,4.472981,4.472118,4.471064,4.469775,4.4682,4.466275,4.463922,4.461047,4.457533,4.453239,4.44799,4.441575,4.433736,4.424154,4.412445,4.398133,4.380643,4.359267,4.333143,4.301214,4.262193,4.214504,4.15622,4.084988,3.997932,3.891537,3.761505,3.602587,3.761505,3.891537,3.997932,4.084988,4.15622,4.214504,4.262193,4.301214,4.333143,4.359267,4.380643,4.398133,4.412445,4.424154,4.433736,4.441575,4.44799,4.453239,4.457533,4.461047,4.463922,4.466275,4.4682,4.469775,4.471064,4.472118,4.472981,4.473687,4.474265,4.474738,4.475124,4.475441,4.4757,4.475912,4.476085,4.476227,4.476343,4.476438,4.476515,4.476579,4.476631,4.476674,4.476708,4.476737,1
2365.863166,2365.124278,2364.21451,2363.094342,2361.715115,2360.016919,2357.925986,2355.351489,2352.181594,2348.278607,2343.472987,2337.555985,2330.270574,2321.300286,2310.255464,2296.656338,2279.912179,2259.295645,2233.911182,2202.656125,2164.172798,2116.789539,2058.448085,1986.614165,1898.167414,1789.265828,1898.167414,1986.614165,2058.448085,2116.789539,2164.172798,2202.656125,2233.911182,2259.295645,2279.912179,2296.656338,2310.255464,2321.300286,2330.270574,2337.555985,2343.472987,2348.278607,2352.181594,2355.351489,2357.925986,2360.016919,2361.715115,2363.094342,2364.21451,2365.124278,2365.863166,2366.46327,2366.950657,2367.346498,2367.66799,2367.929096,2368.141159,2368.31339,2368.453271,2368.566879,2368.659148,2368.734086,2368.794949,2368.84438,2368.884526,2368.917132,2368.943613,2368.965121,2368.982588,2368.996775,2369.008297,2369.017655,2369.025256,2369.031428,2369.036442,2369.040513,2369.04382,2369.046506,2369.048687,2369.050459,2369.051898,2369.053066,2369.054015,2369.054786,2369.055412,2369.05592,2369.056333,2369.056669,2369.056941,2369.057162,2369.057342,2369.057488,2369.057607,2369.057703,2369.057781,2369.057844,2369.057896,2369.057938,2369.057972,2369.058,1
2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.11869,2.118689,2.118689,2.118689,2.118689,2.118688,2.118688,2.118687,2.118686,2.118685,2.118684,2.118682,2.11868,2.118677,2.118674,2.118669,2.118664,2.118657,2.118648,2.118637,2.118623,2.118606,2.118584,2.118556,2.11852,2.118476,2.11842,2.118349,2.118259,2.118146,2.118004,2.117824,2.117597,2.117311,2.11695,2.116494,2.115918,2.115192,2.114276,2.11312,2.111661,2.109819,2.107496,2.104563,2.100863,2.096193,2.0903,2.082864,2.07348,2.061637,2.046693,2.027834,2.004035,1.974003,1.936104,1.888277,1.827924,1.751761,1.655648,1.534359,1.381301,1.18815,1.381301,1.534359,1.655648,1.751761,1.827924,1.888277,1.936104,1.974003,2.004035,2.027834,2.046693,2.061637,2.07348,2.082864,2.0903,1
16.935791,16.935789,16.935786,16.935782,16.935777,16.935772,16.935766,16.935758,16.935749,16.935738,16.935725,16.935709,16.93569,16.935668,16.935641,16.935609,16.93557,16.935524,16.935469,16.935404,16.935325,16.935231,16.935119,16.934985,16.934824,16.934632,16.934403,16.934128,16.9338,16.933408,16.932938,16.932377,16.931706,16.930904,16.929944,16.928797,16.927424,16.925784,16.923822,16.921476,16.918671,16.915316,16.911305,16.906508,16.900773,16.893915,16.885713,16.875907,16.86418,16.850158,16.83339,16.813339,16.789364,16.760694,16.726411,16.685417,16.636397,16.577779,16.507686,16.423871,16.323646,16.2038,16.060491,15.889125,15.684209,15.439176,15.146171,14.795803,14.376841,13.875856,13.276789,12.56044,11.703846,10.679551,11.703846,12.56044,13.276789,13.875856,14.376841,14.795803,15.146171,15.439176,15.684209,15.889125,16.060491,16.2038,16.323646,16.423871,16.507686,16.577779,16.636397,16.685417,16.726411,16.760694,16.789364,16.813339,16.83339,16.850158,16.86418,16.875907,1
92181.45409,92181.45941,92181.46625,92181.47503,92181.4863,92181.50079,92181.51941,92181.54332,92181.57403,92181.61349,92181.66418,92181.7293,92181.81295,92181.92041,92182.05846,92182.2358,92182.46361,92182.75627,92183.13222,92183.61518,92184.2356,92185.0326,92186.05646,92187.37173,92189.06136,92191.2319,92194.02023,92197.60219,92202.20367,92208.11484,92215.70848,92225.46347,92237.99496,92254.09324,92274.7735,92301.33988,92335.46771,92379.3092,92435.62907,92507.979,92600.92155,92720.31789,92873.69745,93070.73269,93323.84913,93649.0089,94066.71734,94603.31614,95292.6445,96178.1731,97315.74548,98777.09965,100654.3921,103066.0093,106164.0336,110143.8338,106164.0336,103066.0093,100654.3921,98777.09965,97315.74548,96178.1731,95292.6445,94603.31614,94066.71734,93649.0089,93323.84913,93070.73269,92873.69745,92720.31789,92600.92155,92507.979,92435.62907,92379.3092,92335.46771,92301.33988,92274.7735,92254.09324,92237.99496,92225.46347,92215.70848,92208.11484,92202.20367,92197.60219,92194.02023,92191.2319,92189.06136,92187.37173,92186.05646,92185.0326,92184.2356,92183.61518,92183.13222,92182.75627,92182.46361,92182.2358,92182.05846,92181.92041,92181.81295,92181.7293,2
26.861536,26.812356,26.754338,26.685894,26.60515,26.509896,26.397525,26.26496,26.108573,25.924082,25.706438,25.449682,25.146786,24.789458,24.367917,23.870624,23.283965,22.591882,23.283965,23.870624,24.367917,24.789458,25.146786,25.449682,25.706438,25.924082,26.108573,26.26496,26.397525,26.509896,26.60515,26.685894,26.754338,26.812356,26.861536,26.903225,26.938563,26.968518,26.99391,27.015435,27.03368,27.049146,27.062256,27.073369,27.082789,27.090775,27.097543,27.103281,27.108145,27.112268,27.115763,27.118725,27.121236,27.123365,27.125169,27.126699,27.127995,27.129094,27.130026,27.130816,27.131485,27.132052,27.132533,27.132941,27.133287,27.13358,27.133828,27.134039,27.134217,27.134368,27.134497,27.134605,27.134697,27.134776,27.134842,27.134898,27.134945,27.134986,27.13502,27.135049,27.135073,27.135094,27.135112,27.135127,27.13514,27.13515,27.135159,27.135167,27.135174,27.135179,27.135184,27.135188,27.135191,27.135194,27.135197,27.135199,27.1352,27.135202,27.135203,27.135204,1
81.937391,82.469275,83.099206,83.845258,84.728835,85.775289,87.014646,88.482463,90.220856,92.279701,94.718071,97.605925,101.026123,105.076794,101.026123,97.605925,94.718071,92.279701,90.220856,88.482463,87.014646,85.775289,84.728835,83.845258,83.099206,82.469275,81.937391,81.488293,81.109095,80.788919,80.518577,80.290312,80.097577,79.93484,79.797432,79.681412,79.583449,79.500735,79.430894,79.371924,79.322133,79.280091,79.244593,79.21462,79.189312,79.167944,79.149901,79.134667,79.121803,79.110942,79.101772,79.094029,79.087491,79.08197,79.077309,79.073373,79.07005,79.067244,79.064875,79.062875,79.061186,79.05976,79.058556,79.057539,79.05668,79.055955,79.055343,79.054827,79.05439,79.054022,79.053711,79.053448,79.053226,79.053039,79.052881,79.052747,79.052635,79.052539,79.052459,79.052391,79.052334,79.052286,79.052245,79.05221,79.052181,79.052157,79.052136,79.052118,79.052103,79.052091,79.05208,79.052071,79.052064,79.052058,79.052052,79.052048,79.052044,79.052041,79.052038,79.052036,2
265.923981,265.92398,265.923978,265.923976,265.923973,265.92397,265.923966,265.923961,265.923955,265.923948,265.923939,265.923928,265.923915,265.923898,265.923877,265.923852,265.923821,265.923783,265.923736,265.923678,265.923607,265.92352,265.923413,265.923281,265.923119,265.92292,265.922675,265.922373,265.922003,265.921548,265.920988,265.9203,265.919453,265.918413,265.917133,265.915561,265.913627,265.91125,265.908326,265.904733,265.900314,265.894882,265.888203,265.879991,265.869895,265.857482,265.842221,265.823457,265.800388,265.772025,265.737153,265.694279,265.641566,265.576757,265.497076,265.399111,265.278664,265.130578,264.948509,264.724661,264.449444,264.111071,263.695051,263.183564,262.554702,261.781532,260.830938,259.662206,258.225278,256.458609,254.286532,251.616016,248.33268,244.295898,239.332772,233.230727,225.728409,216.50449,205.163904,191.220925,174.078368,153.002006,174.078368,191.220925,205.163904,216.50449,225.728409,233.230727,239.332772,244.295898,248.33268,251.616016,254.286532,256.458609,258.225278,259.662206,260.830938,261.781532,262.554702,263.183564,1
20742.86908,20740.39228,20737.27003,20733.33412,20728.37253,20722.11796,20714.23346,20704.29427,20691.76495,20675.97051,20656.06008,20630.96102,20599.3212,20559.4361,20509.15703,20445.77533,20365.87648,20265.15614,20138.18829,19978.13286,19776.36731,19522.02204,19201.3949,18797.21296,18287.70199,17645.41347,16835.74583,15815.08038,14528.43153,12906.48451,10861.86128,12906.48451,14528.43153,15815.08038,16835.74583,17645.41347,18287.70199,18797.21296,19201.3949,19522.02204,19776.36731,19978.13286,20138.18829,20265.15614,20365.87648,20445.77533,20509.15703,20559.4361,20599.3212,20630.96102,20656.06008,20675.97051,20691.76495,20704.29427,20714.23346,20722.11796,20728.37253,20733.33412,20737.27003,20740.39228,20742.86908,20744.83386,20746.39247,20747.62888,20748.60969,20749.38774,20750.00495,20750.49456,20750.88296,20751.19107,20751.43548,20751.62937,20751.78317,20751.90518,20752.00197,20752.07875,20752.13966,20752.18797,20752.2263,20752.2567,20752.28082,20752.29996,20752.31513,20752.32717,20752.33673,20752.3443,20752.35031,20752.35508,20752.35886,20752.36186,20752.36424,20752.36613,20752.36763,20752.36882,20752.36976,20752.37051,20752.3711,20752.37157,20752.37194,20752.37224,1
